EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
0.55232,0.58652,0.06357,-1.52732,-0.19322
-0.87497,2.11779,-1.34446,-2.81880,0.14908
-2.88486,4.82659,-2.82305,-1.69513,1.00712
-3.13737,6.87949,-3.74469,-2.01772,-0.05810
-3.15314,6.97365,-4.18419,-0.86682,1.67050
-2.65820,7.43541,-4.13776,-0.90568,0.44120
-1.49144,11.67138,-5.43405,-5.60738,-7.36011
-2.90383,16.57873,-7.93978,-8.12999,-10.47673
-5.44723,17.26856,-9.05090,-7.29691,-7.05797
-5.76655,15.43952,-8.61758,-5.92846,-3.94467
-6.94633,16.22676,-8.87279,-4.20952,-2.52635
-8.00524,18.96602,-10.25314,-3.65681,-2.56283
-4.60851,17.15763,-9.16769,-4.78942,-4.64941
-3.38634,12.54584,-6.68327,-1.95873,-1.60276
-3.81247,10.51918,-6.35375,2.97539,4.53484
-0.34194,9.12894,-5.34682,1.30826,1.76088
-2.13558,10.73961,-4.83545,-1.84152,-2.95542
-9.82962,16.41306,-6.49825,-1.20853,-3.21974
-12.52166,20.11204,-7.64667,-1.65980,-4.43931
-8.20946,21.49323,-9.23121,-4.40956,-6.77483
-3.75161,22.00107,-9.73593,-7.43560,-10.43960
-5.95356,22.76691,-9.29605,-6.94538,-10.58609
-8.57497,22.76045,-10.46151,-4.00345,-4.59230
-2.90558,18.44658,-9.36300,-5.09299,-3.83185
1.94772,13.69165,-4.59854,-6.49595,-10.01595
-2.08911,14.18823,-1.76395,-4.49976,-12.79477
-2.04510,15.86205,-4.19893,-2.97814,-8.09775
7.49647,9.52008,-5.29889,-3.29925,-1.81242
12.05084,-0.13912,-3.55743,-5.49501,3.18526
10.64263,-3.44920,-6.37063,-7.99570,11.47077
13.34949,-2.29923,-8.86307,-10.68532,12.77712
16.69103,2.41732,-8.20510,-13.27876,4.60807
10.93978,8.26924,-10.28017,-15.11061,3.78025
5.82082,9.44061,-12.13612,-14.68340,7.84121
15.06541,8.43324,-11.44389,-8.20152,7.43337
19.10240,7.11299,-9.21380,-6.44010,4.29407
11.82054,2.89535,-7.21066,-11.62776,4.82418
10.12701,-1.55181,-5.77050,-7.73622,8.79013
5.08095,-4.85510,-1.13390,-0.51550,8.40536
-1.98086,-4.38736,1.82005,-3.08828,3.60576
-0.94972,0.86893,1.54927,-8.39296,-3.50151
-0.79751,0.56111,2.67638,-5.67118,-4.64067
-3.22706,-3.64382,2.64451,-0.22144,1.44342
-4.33982,-0.21676,2.09030,-2.17895,-1.04651
-1.31020,3.02607,1.36686,-6.12401,-5.02120
-2.29857,-2.16404,1.29153,-8.01697,-1.69209
-11.53694,-1.60812,4.17292,-10.33956,-5.85179
-9.98979,6.87222,5.34029,-6.21634,-12.85580
-0.45402,7.56055,4.82499,3.65205,-10.39363
0.34003,3.42710,4.66764,8.57191,-5.05438
-0.15320,5.36904,4.08819,8.48193,-5.52698
6.79819,10.72872,3.32406,9.63526,-9.42178
9.34258,12.26122,2.33795,7.40958,-10.51973
-2.61704,9.34812,3.99009,-4.01766,-13.12118
-7.52201,8.64670,4.91544,-10.14612,-15.48199
-0.32047,12.46228,3.48449,-6.11755,-15.80011
0.36655,16.42454,4.60274,-4.95487,-20.08449
-0.04964,17.39911,5.66121,-4.41305,-22.15412
-5.44163,13.47821,7.97675,-1.08649,-20.78456
-11.41571,8.49909,9.58022,1.90680,-17.58178
2.55448,9.30733,3.82908,5.14619,-10.29344
17.46528,12.05369,-1.83883,6.45711,-5.36354
4.49802,9.04723,2.79489,4.62929,-9.11030
-20.90084,2.45451,13.41996,5.31019,-16.88737
-15.65270,-0.36904,13.97122,13.70554,-10.46583
3.46043,-0.64562,3.18802,14.32902,3.62102
-4.65975,-2.96116,3.41566,3.04129,4.22941
-11.14998,-7.44689,5.35034,4.26502,6.36825
-5.85090,-11.46336,4.87814,20.02917,13.26089
-7.54602,-13.25933,7.82596,30.72909,14.70130
-0.79533,-13.15401,4.66156,35.50904,21.39207
7.72721,-10.90500,0.33852,34.83554,24.73429
1.89827,-5.33980,4.90312,31.31603,13.20443
-7.91269,-0.94531,11.66941,29.26368,2.36423
-10.42233,-4.06652,12.65487,30.54578,5.27211
-10.05538,-8.92958,12.43450,37.18424,9.84436
-17.04154,-8.01473,17.86398,38.45142,3.41270
-19.14827,-4.54832,19.25773,31.96700,-1.25835
-15.72640,-4.81902,16.57933,30.52855,1.08376
-19.62263,-8.04273,19.97181,36.25996,1.34820
-20.89189,-4.73082,22.26512,35.80557,-3.41176
-14.38809,2.78750,17.55881,25.10736,-8.75192
-1.27119,6.03178,7.44565,19.30084,-5.10287
9.48065,8.07247,-0.12438,20.40006,1.37908
7.77840,6.27944,-0.54703,22.03628,4.14374
5.54591,-0.87668,-1.09656,27.00665,8.38420
6.54900,-1.32816,0.50723,28.76393,6.94588
6.71168,3.97922,3.48362,26.87461,2.36035
4.36906,1.47413,7.60160,31.71588,3.58550
-0.44553,-4.91769,16.91926,38.88463,3.80812
0.50928,-5.02831,18.47656,38.40926,2.23695
1.91010,-1.92199,14.36091,33.49353,0.62858
0.06610,0.35851,14.16217,32.08121,-1.35824
1.06698,-0.81984,12.49346,28.43187,-0.82567
3.18007,-6.15929,8.98478,20.54816,2.80387
5.96002,-9.74519,3.73485,17.92206,7.70565
7.74013,-10.49602,0.88667,15.29750,7.62117
9.60570,-10.15909,1.24770,9.22770,2.73305
9.69086,-8.90343,4.23387,11.79396,0.60573
6.93131,-9.30695,10.02613,21.91737,3.78425
11.99728,-10.43255,7.01932,26.75361,8.00689
15.18713,-8.29890,3.80865,20.68032,4.41156
9.92060,-7.87577,3.08146,12.06473,0.46352
6.00363,-11.26537,-1.54480,12.76142,3.83795
1.95569,-8.05604,4.10896,16.66936,0.44680
8.80019,-5.22479,-1.00641,7.42307,-6.86047
25.33016,-14.64770,-25.89250,-16.02500,-7.18941
28.97438,-19.48380,-35.91969,-32.88061,-8.10211
22.58489,-11.20660,-30.74006,-36.63240,-14.20879
20.26673,-7.14922,-25.44043,-41.74938,-21.01483
21.83686,-10.13273,-23.56594,-47.09121,-23.89377
22.24106,-9.44494,-24.40482,-49.72295,-26.06077
24.70487,-4.23459,-28.23190,-51.48803,-30.06214
27.92661,-1.59130,-35.43704,-51.78346,-31.76260
25.31652,-5.05264,-36.49553,-56.55988,-32.26018
23.65349,-7.39313,-34.63830,-57.79901,-31.71567
23.27436,-6.76994,-29.75524,-48.70971,-28.51288
19.56707,-11.00339,-23.66304,-45.53336,-25.40180
18.59207,-14.32778,-29.27548,-51.15716,-25.36981
17.91153,-11.32294,-30.93090,-53.68330,-28.01344
13.11303,-10.18957,-26.83054,-53.24940,-28.24344
14.43131,-14.07658,-28.87793,-51.85685,-25.40670
24.17536,-19.33929,-29.57416,-49.09811,-23.57576
25.13980,-19.92373,-28.24017,-45.75936,-21.95359
17.62306,-18.47306,-23.50308,-40.65000,-18.54517
21.68002,-22.31854,-26.89934,-38.36146,-15.94852
30.78766,-25.09443,-36.88590,-43.79139,-18.32990
26.31377,-20.70983,-34.11983,-50.63252,-22.47609
16.08897,-18.98365,-33.12567,-53.67629,-25.88417
18.15219,-20.96496,-31.77335,-52.26576,-24.45906
22.10227,-23.75577,-27.93601,-56.14627,-27.18604
20.80032,-25.96369,-29.15779,-59.53370,-27.33712
16.83232,-25.13269,-21.86792,-54.38992,-23.75246
14.34367,-21.40301,-20.31591,-52.31260,-23.80549
13.48180,-22.18858,-30.65024,-57.43387,-25.03334
13.55953,-27.33967,-35.06311,-54.06746,-19.01803
13.20402,-30.76027,-33.84022,-47.54916,-12.55489
5.97371,-31.37503,-29.29522,-50.20302,-12.13292
-2.95843,-29.67397,-29.57675,-49.18230,-9.38966
0.38618,-26.77559,-29.66679,-36.63970,-4.06900
9.82190,-24.87710,-26.30006,-27.20658,-3.06938
8.62050,-25.49151,-27.29949,-27.52971,-2.47803
-0.81405,-27.16995,-23.39645,-28.79982,0.74072
-1.97895,-25.25581,-22.43374,-27.56836,0.40433
1.72361,-21.36206,-26.09477,-30.21630,-5.50896
-4.14033,-16.43958,-22.39790,-35.42622,-11.36281
-8.64257,-13.38104,-19.93280,-32.32022,-10.19333
1.59481,-20.20571,-21.11138,-23.61815,-3.15943
13.39884,-27.01972,-22.86678,-17.09642,2.00244
11.51871,-21.81842,-13.70866,-11.56743,1.94847
7.01546,-13.59550,1.35485,-8.54167,-2.44484
10.48266,-14.77348,0.63668,-12.40661,-6.62274
6.96958,-20.08252,0.58128,-19.25767,-6.49115
-1.53579,-18.97594,0.76549,-20.74443,-4.36945
1.00590,-18.36923,-8.36898,-23.87837,-7.55292
4.20016,-22.02968,-9.18735,-31.68851,-13.18566
-0.46393,-19.30572,-5.25108,-26.60330,-9.20366
-1.88514,-10.52671,-0.07153,-8.92324,-0.63555
4.01565,-5.85435,-0.11708,2.13830,2.55226
6.08151,-7.20666,-8.56710,0.60779,2.97721
3.25131,-9.52962,-9.13150,-6.44241,0.07107
5.04271,-7.72092,-6.37065,-10.17130,-7.39924
2.78598,-4.49874,-5.80597,-12.96248,-12.50219
-3.84324,-8.92418,-10.75318,-20.92681,-11.10934
-1.15226,-16.34268,-15.99778,-24.14542,-7.48728
0.89559,-14.07612,-9.62687,-20.99345,-9.24521
-3.38177,-8.87863,-12.92075,-24.01247,-14.76796
-2.09761,-11.94698,-23.31748,-23.60650,-9.51598
1.98486,-15.05468,-21.60474,-9.89186,6.87558
-1.21351,-12.53775,-16.47763,-2.85626,13.84493
-6.59539,-9.92278,-10.14701,-8.83035,6.64410
-8.41738,-6.15955,-7.65188,-11.28334,0.38209
-10.82723,-4.57765,-6.76622,-10.89674,0.90911
-9.93818,-10.61825,-2.32334,-14.17081,2.64408
-8.88236,-10.00773,5.98633,-12.77083,0.91328
-15.05875,0.84402,20.24590,-6.76142,-3.38399
-16.08930,-0.12765,16.27726,-12.43694,-7.79652
-12.28522,-9.22063,2.39721,-23.62102,-10.64159
-16.15462,-4.68575,6.21774,-19.18436,-8.27563
-17.77007,1.81327,14.49431,-10.89029,-6.39979
-10.39013,-2.27720,20.70038,-12.31407,-11.12462
-5.90225,-3.83462,21.06548,-9.41948,-9.29731
-5.47180,-2.19795,17.92515,-0.62682,1.31236
3.55855,-8.79090,15.69664,4.13704,9.76337
15.89597,-13.90393,7.77009,9.68868,15.52445
10.46065,-4.59647,7.10415,13.82812,13.58893
-2.92784,5.27109,4.67071,9.60919,6.78876
-1.62055,4.46848,-5.69864,7.78804,6.73553
3.78439,-0.60085,-6.35128,5.11194,5.09156
1.94921,-6.51066,-7.43972,-7.08789,-2.03717
-0.04506,-7.29863,-6.69925,-9.90595,-3.26567
3.11129,-2.48319,-3.22590,-1.26540,-1.78307
6.56550,-2.44153,-7.17401,-0.40830,-4.25304
5.10624,-1.39050,-10.55380,-1.59000,-5.41299
1.32628,7.47023,-11.22072,3.98334,-6.49904
-2.26196,6.23384,-6.54812,1.22326,-6.53562
-5.68503,-2.52159,-4.78647,-7.37197,-3.79040
1.54252,-3.30571,-14.15876,-3.31202,-0.48238
16.43432,-3.84760,-18.96937,5.72702,1.49451
18.66655,-8.34105,-20.06840,2.78710,1.80212
4.90789,-9.86161,-15.70456,-8.18389,-0.38616
1.41530,-10.20304,-11.05517,-10.52861,-0.39140
8.68286,-9.31376,-13.65949,-4.82819,1.45460
-0.13585,-5.30873,-11.18218,-8.98664,-2.80432
-6.09328,-10.24813,-14.88774,-18.94674,-3.44011
8.60727,-22.45105,-18.65565,-16.98841,4.01720
16.53149,-21.83321,-12.31380,-8.66919,5.58856
15.03215,-15.81471,-16.25203,-8.01171,1.90390
16.74862,-17.08579,-22.63320,-8.59051,3.89213
8.71350,-13.44128,-21.02090,-4.58376,9.24199
-1.88447,-7.75982,-14.54295,-6.90541,5.56014
7.23445,-12.75950,-12.22867,-15.42742,-3.21273
16.04458,-19.84935,-23.30486,-22.30456,-3.15597
5.50826,-19.76516,-30.00473,-27.42553,0.84174
2.92846,-15.84278,-28.70042,-23.76170,3.30642
9.24835,-14.05426,-24.42966,-15.17839,6.18787
0.81369,-14.19544,-15.72587,-17.64026,4.21857
-7.79216,-10.07644,-10.13558,-19.41133,-0.66658
-6.19983,-5.53180,-8.47948,-13.02654,-1.12987
