EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
-2.73103,-4.05970,-9.45824,-2.38863,7.99395
-6.14695,-8.90196,-21.20653,-6.26820,16.78841
-2.87943,-7.91630,-18.95739,-8.73127,13.79358
-0.30259,-7.88770,-17.51444,-9.88095,12.69024
-2.63605,-8.75390,-19.63514,-8.42143,15.16172
-3.13624,-7.80970,-19.84422,-9.39318,13.85724
-3.76080,-7.57974,-20.11736,-8.42984,14.16219
-6.48375,-6.50116,-16.04305,-0.85279,14.48917
-7.77613,-4.22994,-9.49501,4.96051,11.73019
-9.59553,-2.25346,-4.50432,10.61136,10.04784
-9.48544,-3.89146,-8.62617,7.84727,12.74951
-5.71986,-5.05358,-13.14325,-2.56517,11.25037
-3.73864,-3.09238,-8.77337,-4.78892,5.85911
-3.72576,-4.18599,-8.68400,-3.84026,7.55995
-4.72598,-4.10147,-8.86890,0.43826,10.02209
-4.11818,-2.59393,-7.13925,2.59621,8.79926
-3.01590,-4.54906,-9.73788,-1.11106,10.29969
-3.92686,-5.36419,-8.57963,1.49925,12.49249
-1.98798,-4.86356,-5.87493,1.18502,10.26927
-0.64873,-3.85667,-5.85619,-3.00356,6.26625
-0.97370,-4.37196,-9.69240,-3.37666,8.80013
1.41937,-6.28157,-12.24217,-1.72489,13.33482
0.75295,-4.24303,-7.00260,1.58893,10.65019
-3.07955,-2.93078,-5.31480,-0.50308,7.48173
-2.40252,-3.46457,-5.71438,0.91216,9.58735
1.74166,-3.05717,-5.31318,6.06144,12.39411
1.34887,-3.12217,-6.32222,1.98848,9.80900
-2.48287,-1.74975,-1.04422,-0.37933,3.81566
-0.15945,-2.24853,-1.09525,-1.25634,2.85721
4.01128,-2.73456,-6.03883,-2.68661,3.66615
0.88992,-0.19400,-1.48625,0.39692,1.72222
-2.35415,1.71029,6.14395,6.44698,2.27405
2.95927,4.46274,9.61985,18.07800,7.65486
11.01875,2.02776,4.35140,20.35935,14.31572
9.99286,-0.92248,1.87657,15.63059,15.50459
5.58063,3.65767,8.86308,20.67252,13.52497
7.60691,2.72729,8.06695,18.54514,11.89445
6.57204,-1.69859,2.77280,4.87883,3.38783
5.27798,-1.10567,1.77171,1.56466,-1.16392
11.39461,2.30426,4.80293,15.09477,8.45249
11.28039,3.83720,8.86145,20.03708,11.48818
4.79804,1.95787,7.57686,9.46900,2.80747
4.51808,4.71702,8.32404,10.70451,-0.02014
5.81128,6.93445,8.77021,13.28793,-0.55995
2.13113,6.95658,5.63230,5.81931,-9.16508
0.27252,4.91356,2.01526,-0.37160,-13.36830
-2.05891,-5.66228,-9.89947,-15.05708,-11.62891
-9.52123,-7.51931,-13.63470,-23.85824,-16.33325
-10.66482,0.05457,0.86383,-11.08543,-15.96797
-7.55262,2.91281,12.31656,1.58767,-7.44329
-6.39051,5.24865,13.95298,6.01026,-4.01999
1.85009,3.17133,11.70903,9.95533,2.12455
8.20084,0.02367,14.04923,14.48725,9.41899
1.66442,3.06883,20.65077,13.87497,3.36861
-2.30846,6.78599,23.08346,13.20215,-3.08424
4.77874,6.69721,18.06055,17.16415,4.48274
7.61278,1.16632,6.55951,11.53513,10.92028
2.70220,-0.33352,4.20554,4.89916,5.54610
1.24703,0.07551,9.81340,4.54536,-1.75044
-0.74630,-0.20932,10.58824,2.14035,-6.36426
0.49394,5.75291,12.07718,8.51740,-3.73620
5.49929,6.85784,8.20614,11.46493,-0.22262
-2.36777,6.48750,4.71180,3.04072,-7.72088
-8.10367,7.49549,11.39200,3.21163,-8.36208
-1.20042,0.09688,12.30086,8.23850,-1.71788
4.73049,-2.36032,9.00178,8.69436,-2.57921
-0.47720,-0.04464,6.16036,3.57804,-11.82687
