EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
1.63764,0.08311,-0.07474,0.05570,-2.06511
3.73602,0.05875,-0.18961,0.35795,-3.53167
2.61435,-0.19383,-0.33924,0.57867,-2.61788
1.81106,0.02358,-0.48214,0.50621,-2.65785
1.47630,0.60747,-0.46834,0.07605,-3.36744
0.38890,0.66137,-0.19669,-0.31456,-2.37247
0.30657,0.09568,-0.03382,-0.10317,-1.17356
-0.05816,0.22706,-0.16450,-0.09383,-1.33737
-0.28908,1.08418,-0.31228,-0.54011,-2.78407
-0.06405,1.19638,-0.51636,-0.39760,-3.39833
-0.98646,1.59762,-1.13017,-0.14411,-4.32714
-1.13956,2.24818,-1.49947,-0.23080,-5.80402
0.85181,1.14857,-1.23825,0.41265,-4.92894
2.18862,0.81763,-1.76674,1.25835,-5.99865
1.05057,2.20707,-2.19505,0.65516,-8.12303
-0.17048,1.93903,-1.10986,-0.32396,-5.36606
0.73495,0.86119,-0.29068,-0.32825,-3.03864
2.16183,0.41743,0.21933,-0.41068,-2.50877
3.90406,-0.21365,1.08864,-0.69185,-1.36768
4.15553,0.54545,1.09969,-1.18744,-2.73822
1.37988,2.21893,0.44773,-1.89816,-4.59081
2.55803,-0.15586,0.60987,-0.37650,-1.27410
7.58393,-4.43487,1.23771,2.27972,3.31946
7.87945,-2.70484,-0.05016,2.40524,-1.49277
4.87945,1.87183,-2.05475,1.05865,-9.81489
4.85611,1.33232,-1.50267,0.87860,-8.14196
5.00407,-1.07341,-0.49378,1.51120,-2.91343
2.90423,0.74598,-0.75769,0.38170,-4.88307
5.41665,3.14684,-0.62961,-1.13359,-10.18770
6.04557,2.47591,-0.34398,-0.91263,-9.09798
-0.38185,1.12182,0.02500,-0.90369,-2.26977
2.85617,-1.86866,1.46139,-0.04111,2.53350
10.45177,-4.42942,2.98598,0.81126,3.97869
6.88033,-0.69681,1.80781,-0.82493,-1.43977
0.02420,2.94459,0.23698,-2.29096,-5.16624
-5.31757,1.61968,1.80903,-3.38221,2.62823
-5.39108,2.56158,2.81078,-4.99077,2.57731
-2.02770,4.48385,2.38190,-5.57458,-3.28914
-6.96138,2.41140,1.58535,-3.82878,2.08929
-11.05191,0.48216,0.34980,-1.68110,6.07330
-3.38464,1.33303,0.92361,-2.16977,0.60789
4.56478,1.53839,1.07790,-1.79676,-4.59036
-0.57295,-0.78746,0.15958,0.21940,1.15520
-9.63801,0.82067,-0.62590,-0.84010,3.24379
-9.66021,4.37228,-1.36329,-2.48998,-3.52800
-12.82120,-1.05632,1.45162,-1.87644,11.26840
-20.44040,-4.55434,3.46371,-2.13762,24.65734
-16.01589,-0.32053,0.47927,-1.68569,10.74636
-3.61390,-4.59354,-0.24966,2.89953,8.68295
-1.32430,-11.58351,1.93325,5.62076,21.61727
-10.92789,-8.02416,2.27697,2.11795,22.49943
-14.66832,-4.67748,1.56330,0.27276,18.47162
-14.24922,-5.05462,1.83378,0.29542,19.19832
-16.68768,-0.27844,2.77637,-4.00574,14.37814
-8.27816,1.16220,3.94194,-5.40147,8.32371
-0.24813,-3.56789,5.08193,-2.69372,12.45010
-6.22711,1.54695,2.89063,-4.46435,4.89832
-1.22247,10.88816,1.72274,-9.13398,-15.06117
30.07557,0.70781,9.38074,-7.20761,-7.76131
48.39743,-20.25883,15.51881,2.30485,23.11975
16.34314,-18.78280,8.71182,5.28495,31.58308
-12.08963,-3.30411,0.20705,0.89154,12.68400
-5.18278,-0.68060,-0.20035,0.11414,3.44496
-7.48611,-2.19943,0.39012,0.35982,8.21262
-21.14496,0.38409,0.32477,-0.28229,9.72736
-21.50617,0.76235,0.26467,-0.62983,9.50233
-25.52679,1.23469,0.01628,-1.10774,10.96905
-28.49197,2.01813,-0.29752,-1.64214,11.35262
-31.07593,2.50793,-0.47579,-2.05289,12.02358
-34.04400,3.09659,-0.70742,-2.49784,12.71334
-36.60419,3.65136,-0.90871,-2.90926,13.24664
-39.11969,4.16025,-1.09346,-3.29583,13.82711
-41.51201,4.66607,-1.27739,-3.67125,14.34961
-43.72067,5.13701,-1.44731,-4.02456,14.83737
-45.79490,5.58225,-1.61120,-4.36150,15.30192
-47.69792,6.00138,-1.76909,-4.68208,15.72826
-49.43060,6.39046,-1.92106,-4.98612,16.12429
-50.99128,6.75103,-2.06939,-5.27492,16.48833
-52.37203,7.08176,-2.21429,-5.54888,16.82017
-49.19483,3.49986,-1.31299,-2.97080,18.11121
-46.02229,-2.04077,0.18906,0.22984,21.18561
-47.65618,-5.08957,1.44902,-1.27294,27.20541
-42.83966,-14.39295,5.34879,-0.73133,36.43994
-39.92289,-20.20229,8.30902,2.95809,37.33749
-51.98111,-3.54708,3.79468,1.92934,21.42649
-62.44278,12.61954,-1.90083,-2.30995,11.07616
-53.57049,1.50353,-0.91375,-0.90916,18.15821
-38.06374,-15.68568,1.27273,6.40993,20.90385
-38.23205,-10.50201,-3.61608,6.74847,14.21971
-46.50020,2.08293,-7.74539,1.67294,10.98856
-48.83066,-5.05381,-3.81474,-0.75297,19.36734
-47.00976,-14.44498,-1.19036,-1.15809,24.49754
-41.48799,-0.50559,-2.03095,0.37820,11.86801
-28.69382,12.17799,-2.32798,-4.11622,6.31643
-14.09953,3.86683,-0.32617,-6.89539,9.48393
-15.01879,-1.99077,2.01122,-0.52481,5.41759
-23.58940,5.49309,-3.38433,-1.50663,6.02331
-14.09654,6.92121,-9.18661,-4.88202,7.06304
-4.91616,-3.51196,-6.65769,-2.97719,5.13679
-20.97220,-6.20020,-3.25520,-1.07541,6.92794
-30.93682,0.69443,-4.57517,1.44846,5.85222
-31.03653,1.60054,-7.82371,1.28054,6.02134
-55.66398,-7.11847,-7.42503,0.52587,11.08577
-58.46877,-18.18306,-8.64524,-1.74195,11.81365
-18.84733,-12.00859,-10.90209,-3.07989,5.64542
-16.99587,3.52459,-7.36618,0.14644,4.99724
-47.56804,2.38380,-9.13292,-3.46183,13.86736
-50.02584,0.74836,-13.68184,-6.25897,16.70165
-43.54627,1.38266,-13.06813,-5.77457,15.18259
-45.11432,-10.10943,-13.45480,-11.12888,15.66183
-49.36329,-15.29525,-12.33818,-11.44449,13.46941
-64.22625,-20.29405,-10.10978,-9.23423,9.95702
-67.07388,-30.16271,-5.27262,-7.16203,1.43776
-44.07752,-13.33273,0.11734,-3.65351,2.66188
-37.87939,8.11734,-4.37721,-6.48261,17.61075
-53.11358,-5.13239,-12.29008,-10.17304,15.75189
-39.44622,-16.92970,-17.73459,-13.23138,9.41434
-22.98938,-2.88801,-18.16256,-14.77788,18.12956
-53.03282,-0.17773,-14.00772,-12.97238,21.27454
-77.69817,-5.36735,-6.02689,-6.56923,12.97533
-57.96262,4.63013,5.01848,2.62684,7.79108
-36.82408,4.56850,-3.21566,-7.69270,16.36113
-41.14051,-4.21035,-19.08046,-22.92414,26.60620
-48.42292,-1.00538,-16.02881,-17.08920,23.85382
-45.35216,-4.00081,-14.33288,-13.32385,17.22755
-41.50705,-15.54173,-18.05166,-20.13965,14.33612
-28.33459,-8.74194,-14.58905,-23.11807,20.80384
-21.24754,8.61890,-9.07702,-17.21390,27.96930
-35.26620,-0.34907,-8.09441,-11.68776,16.79575
