EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
-0.63768,-1.01261,-0.05752,-0.65548,-0.27489
0.01252,0.27946,2.48052,1.09410,0.63360
1.09102,1.91901,3.51334,2.18889,1.35822
-3.75283,-4.38125,-4.23799,-5.59476,-3.32660
-10.99097,-13.62873,-14.81176,-16.87282,-10.29625
-14.82006,-18.10000,-20.70431,-23.11192,-14.03120
-11.58195,-13.71258,-16.03160,-17.44543,-10.20961
-2.74422,-3.90761,-4.33599,-4.00834,-2.00531
2.36313,0.58337,1.45375,2.67386,1.68543
1.88477,0.03485,1.23098,2.14575,1.28126
1.46450,1.08851,1.92913,2.52514,1.86241
1.06474,2.50652,3.18744,3.42691,2.85105
-4.03879,-3.74143,-3.63889,-4.45809,-2.15388
-9.04666,-12.48205,-14.62735,-15.71164,-9.72270
-7.76691,-12.18764,-15.48864,-16.01247,-10.15612
-6.39217,-9.46773,-11.80425,-11.88473,-7.20865
-6.80826,-8.42208,-9.11656,-8.36284,-4.23323
-4.03881,-5.15070,-4.38356,-2.65748,-0.51616
1.76046,-3.40942,-1.99574,1.24881,0.60606
6.28191,-1.64963,0.93426,5.49349,2.39378
9.06123,7.61212,10.03804,14.00500,8.96050
13.25504,17.01734,15.96163,18.61447,12.26624
10.81090,11.16735,7.71443,9.12386,5.20312
4.23543,4.87021,2.36234,2.19090,1.19247
5.67367,11.61206,11.01421,9.19090,6.27232
5.37168,11.46361,10.79139,9.19164,6.42671
3.67510,7.66025,7.09637,6.51638,4.74258
9.09482,10.53615,14.85691,12.90268,6.84535
11.87003,6.86355,12.83600,13.36658,5.88479
11.27167,1.56113,0.11779,8.67971,4.61384
13.51770,4.83343,-1.88460,9.12167,5.75583
14.96065,10.88859,7.52280,12.92660,7.19475
11.81258,13.80362,14.53081,13.78831,7.58631
6.46818,12.08933,10.15075,7.13439,4.26099
4.74289,10.62620,5.34148,1.13482,0.33470
7.46857,12.40387,8.67569,3.70524,1.04753
7.53435,13.02067,9.45734,6.52859,3.70260
3.13584,9.92844,4.97243,3.11551,2.86987
4.87105,5.64677,3.24021,2.10245,0.59337
11.03308,3.48961,5.28939,7.14237,1.73976
6.98752,2.46241,4.97669,8.85481,4.91209
-0.37420,-0.05359,2.83748,6.27060,5.42008
0.61178,-2.38708,2.56802,4.07885,2.28533
1.29181,-0.55017,1.25178,0.27463,-0.79658
-3.33945,0.51840,-0.23214,-3.99921,-2.32956
-9.61887,-5.14753,-1.25700,-5.22943,-2.18976
-10.79441,-4.62183,-2.43327,-4.74267,-0.66283
-5.54759,5.50230,0.31320,-5.26530,-1.53407
-9.27942,7.58227,1.33086,-7.01737,-1.55569
-13.68341,2.88948,-2.77756,-5.66819,1.77052
2.06193,2.28872,0.27138,0.06182,-0.23673
14.36819,1.39058,9.95703,3.54508,-5.56315
-1.46570,-3.02462,8.04427,0.40851,-2.75090
-19.71598,-3.39323,-5.96332,-3.91891,5.36823
-11.28415,2.55195,-5.92739,-2.38921,5.07065
7.90402,3.32743,8.67403,2.00895,-3.47393
11.08535,-2.05028,7.42829,2.92273,-4.89887
-0.24305,-2.72601,-4.39396,0.21653,1.13206
-4.01856,0.65587,-5.97595,-0.84251,3.12324
4.16813,0.91961,-4.07989,1.66663,1.65931
3.49328,-2.08265,-4.39000,1.99898,1.54708
-1.54235,1.85233,-1.86061,-0.87375,0.91248
-1.42079,9.95844,4.73389,-3.65069,-2.05444
