EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
13.16548,10.27381,4.97482,-3.03277,0.26367
22.74689,17.93466,9.55671,-6.56449,1.62485
1.81005,4.92329,5.43511,-6.85023,1.73739
-11.62491,-0.67108,3.59040,-6.41288,-0.81479
-9.45332,-0.56694,3.82645,-6.62928,1.30455
-12.76267,-7.02911,1.26729,-6.05570,5.62942
-14.68069,-0.72024,3.64489,-5.63150,-1.03503
-17.09879,3.95208,5.77409,-6.37134,-6.86935
-19.08597,-9.60711,1.00729,-7.30562,4.58814
-22.84514,-17.47474,-1.54283,-7.53647,11.00060
-27.33049,-10.03207,1.82159,-8.17093,2.41875
-14.72595,-4.93908,3.61268,-8.66541,4.77888
-3.15000,-2.57202,4.17613,-8.07877,9.83013
-7.73203,5.27035,7.04788,-7.23291,0.81860
-5.94650,12.42434,9.55549,-6.56661,-4.10814
-9.83695,12.87253,9.54202,-5.80799,-6.24217
-23.68937,8.81784,8.11405,-6.15928,-10.96778
-19.74186,1.61715,6.24960,-8.32444,-2.37017
-10.49784,-4.75231,4.77293,-10.29848,8.79365
-14.55277,-3.38368,5.73839,-12.23283,3.77170
-17.85827,1.64185,7.88395,-14.46119,-5.10726
-9.67678,3.91523,8.15296,-12.88157,-2.44793
-4.64694,-0.01371,7.15495,-12.96917,4.97420
-15.37703,-5.73114,7.36285,-19.89069,1.93204
-22.54656,1.41541,10.00092,-20.70095,-8.51245
-18.05729,10.67761,11.71436,-15.79010,-12.17677
-16.17959,7.91924,11.66993,-18.62155,-10.06998
-13.86846,5.47298,12.31290,-23.43820,-9.41419
-3.08908,7.82967,12.12472,-21.10070,-7.41784
10.15835,9.40404,11.38537,-16.18572,-0.92403
12.98812,7.67531,9.85098,-14.31430,0.74757
10.38505,9.48242,8.68896,-12.07352,-4.71435
11.69824,18.88097,11.02289,-6.76643,-6.73797
9.78194,21.01821,12.39685,-6.87038,-7.01776
11.84871,18.52354,13.00670,-11.79334,-7.45936
18.68097,23.87928,14.50317,-8.32771,-5.82835
15.94560,27.18353,12.27155,1.19648,-5.52255
7.67001,20.69480,8.74991,1.04935,-6.99431
1.88545,16.63433,8.57668,-5.61138,-11.48384
-1.54351,23.31424,10.84509,-5.11334,-16.32750
-7.59067,23.74612,10.17711,-4.01057,-18.43446
-12.03355,16.45848,6.52252,-4.59939,-18.18288
-8.15390,15.10394,5.84308,-3.69881,-15.68674
-5.78772,11.40798,4.78185,-6.96064,-16.88241
-4.82639,7.71935,1.44481,-5.51936,-18.25773
1.12184,10.44835,0.10387,2.08091,-14.85573
0.00470,9.22898,-0.11707,0.09221,-16.38399
-6.48454,5.41299,-1.92485,-4.56233,-22.70650
6.34269,5.69929,-7.16249,6.96492,-20.45440
35.03594,11.29867,-9.71701,25.75107,-7.37251
45.45987,13.68285,-6.68627,27.26622,0.43563
40.15350,8.18919,-6.13944,19.54349,-0.66279
41.64492,4.26542,-10.32292,23.98711,0.12285
38.44783,-2.47026,-18.69273,29.19773,-5.63258
33.65152,-5.37842,-23.17148,28.28374,-15.33155
39.83913,0.87131,-21.23086,31.72721,-14.70131
40.64156,-5.17148,-27.82805,37.65510,-15.03395
38.61931,-16.03458,-37.12367,40.23104,-20.14785
47.45847,-15.03152,-36.86124,39.80578,-21.38773
59.61708,-11.36541,-35.49635,43.74344,-17.45787
