EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
-12.69547,-7.57860,-8.28628,-6.60224,-7.59974
-28.43310,-16.70467,-18.21125,-14.60296,-17.09475
-23.29469,-13.75019,-14.90831,-12.02250,-13.57072
-20.99712,-12.35654,-13.34976,-10.94523,-12.23228
-27.32976,-15.82888,-16.85697,-14.25717,-16.61542
-21.69213,-12.74425,-13.67443,-11.40780,-12.86149
-7.82193,-5.32854,-6.75570,-4.49929,-3.05176
-4.03423,-3.10878,-4.57780,-2.78816,-0.50567
-13.79584,-8.48027,-9.41126,-7.57726,-7.58843
-21.93029,-13.45201,-14.17616,-11.34560,-13.06732
-29.25539,-17.81331,-19.34996,-15.86950,-17.44754
-34.41786,-20.76416,-23.34798,-19.78868,-20.62595
-31.28258,-19.22807,-20.87693,-17.45909,-19.07438
-29.85752,-18.99496,-20.37739,-16.33891,-17.50117
-30.44957,-19.58347,-22.60170,-18.42104,-16.14046
-29.69419,-19.00148,-21.47768,-18.17342,-16.35219
-29.23681,-19.14965,-20.08032,-16.42997,-17.89702
-21.28990,-14.77982,-15.70329,-11.80441,-12.63783
-3.29026,-3.54718,-5.25499,-2.39173,-0.23912
6.93863,3.45092,1.98631,3.34860,6.05296
0.30775,-0.58875,-0.86394,0.11370,1.75889
-5.76904,-5.46257,-6.37531,-3.52201,-1.14720
-4.78485,-4.87895,-6.48842,-3.58266,-0.66124
-2.17254,-2.69831,-4.15218,-2.28841,0.74350
1.48138,-0.30333,-1.55147,0.36351,3.12839
3.58169,2.38879,1.79357,1.44245,3.51903
3.14752,2.91765,2.40084,0.36830,3.69068
1.84461,1.36993,2.53687,1.28878,4.65847
-1.72343,-1.81784,-0.64636,-1.08182,3.24582
-14.47532,-11.24476,-14.76758,-16.01896,-6.30564
-25.90820,-19.09988,-25.44237,-29.51546,-15.51633
-17.13473,-12.51321,-17.17873,-21.82943,-7.99797
0.61370,0.68985,-0.88680,-3.88152,7.22352
6.72937,4.12905,2.75278,2.85827,12.00347
1.55275,-0.97079,-1.62060,0.44982,6.00363
1.53194,1.58255,4.57195,3.90320,3.65135
11.66300,9.80435,11.45900,12.96698,10.90837
10.56840,6.35488,6.92507,12.83839,9.57583
-4.08460,-5.27873,-1.76824,1.08823,-2.88822
-5.91693,-6.95390,-5.45211,-3.99344,-4.20843
7.12434,4.32035,3.20224,7.56305,5.94641
17.84623,16.65192,15.49396,20.80670,11.85748
16.40456,19.60659,18.08096,20.69000,3.12107
9.42465,13.59053,11.60307,13.29742,-6.32371
7.39372,7.55426,4.66709,8.72509,-1.70234
5.88914,8.68490,7.20295,8.37745,-2.31641
4.41291,11.38382,11.14127,10.38165,-9.03398
-1.63837,3.96705,5.53317,5.15474,-13.50763
-9.11761,-4.45269,-1.81603,-6.59153,-15.12069
-5.24705,-3.63522,-2.57417,-6.02392,-4.80596
-2.78552,-2.63390,3.02162,3.87664,3.19046
-3.13026,0.74829,6.97030,4.19936,2.37140
-0.49853,5.04651,5.81844,-0.54701,2.64451
-2.20318,-0.54136,1.84824,-1.47615,3.25399
-0.71716,-3.36579,-2.65547,-4.18962,8.41017
2.77413,0.78896,-3.40281,-9.91583,15.67750
-0.48490,-0.98997,-3.72249,-14.00261,13.30796
-7.14681,-1.93564,-0.47716,-13.98662,-1.14078
-11.72131,0.37077,5.87103,-11.12574,-11.20636
-11.59251,-5.05601,0.47288,-14.45297,-5.96078
-9.79556,-7.75432,-5.63657,-21.93318,1.14774
-5.72810,0.11365,0.58015,-16.75661,5.28107
-4.57193,2.44698,6.75831,-6.01653,6.71137
-6.53062,-0.88738,6.06388,-5.94122,6.95967
-5.46103,1.38212,1.53656,-9.70216,6.79480
-6.38349,4.07246,1.80819,-8.29375,-0.01436
-6.15463,7.02267,6.32570,-2.76497,1.58916
2.16558,9.54030,2.91324,0.65055,13.92666
0.25346,5.91849,-3.95766,-5.30933,4.19333
-0.79432,9.96781,-1.89887,-3.58330,-4.59391
3.86511,17.39997,6.16751,8.52280,5.67606
-1.10123,12.49652,7.10708,7.00298,4.23286
-8.54144,11.14838,10.33234,3.33113,-6.63351
-13.35033,15.13658,22.37091,14.77578,-9.65477
-19.03001,7.86378,21.07800,16.26405,-13.09134
-28.80214,0.68721,14.42106,0.43101,-30.40104
-34.95388,5.54790,19.89397,-4.55906,-43.31409
-33.17409,10.97147,25.11295,1.32020,-35.87085
-34.50636,11.80675,26.48271,1.67800,-33.20931
-34.76356,12.19857,24.80947,1.54846,-40.51343
-33.58579,11.47619,22.31422,2.03732,-43.37242
-36.37359,8.63492,20.85193,-1.15899,-44.77424
-35.16714,6.42303,15.78106,-1.03148,-43.35917
-35.04215,5.35891,16.50391,3.85583,-42.66510
-36.49819,3.56525,18.16822,5.77022,-46.44557
-31.70835,4.77335,9.62769,3.30765,-46.92928
-28.18834,9.13162,4.94032,1.70435,-41.59341
-29.38929,8.38316,7.73121,1.37293,-37.51739
-31.70318,0.14140,3.30976,-3.04932,-42.61344
-33.75502,-7.07751,-9.97543,-10.52965,-47.10780
-38.42179,-9.62547,-14.36450,-15.05693,-49.70403
-39.30419,-8.15356,-9.91581,-12.30533,-52.29969
-29.91616,-1.02745,-9.87721,-2.01393,-45.17346
-24.15576,8.37083,-1.73372,5.86105,-37.65855
-27.21279,12.41685,10.69877,5.11776,-36.91968
-33.78949,5.47680,8.60298,2.97830,-42.32111
-39.15491,-1.20782,3.34656,2.62267,-49.29488
-36.57678,1.46746,2.56242,0.61301,-47.79958
-34.91304,-0.24852,1.86997,-2.86668,-46.96812
-39.69342,-4.31802,3.46078,-3.68110,-51.57629
-37.25565,6.29210,11.05914,0.36489,-47.84917
