EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
-3.95540,-6.45184,0.09749,1.13602,-6.58447
-7.98706,-10.98948,3.68669,1.39714,-9.62344
-3.50286,-2.62519,4.24669,0.41830,2.08423
-0.76410,-0.37924,0.53190,0.85486,3.96591
0.36829,0.41991,2.88340,-0.66515,2.62307
5.54396,8.12575,3.26478,-2.15842,11.40899
0.55655,2.20308,1.53086,0.25932,7.43692
-4.27052,-2.92308,-1.05559,3.31368,6.31978
4.14520,6.85884,-5.17182,2.67798,17.96133
6.41826,8.87807,-1.40508,-0.07952,15.78209
0.20366,2.69094,1.37055,0.88804,10.54301
-1.58178,2.32284,0.16981,2.76332,15.34970
-0.69346,2.90988,1.15941,1.82595,14.18258
-1.32769,2.36042,5.90158,-0.68125,8.61492
-2.03436,3.55010,9.53483,-1.91235,9.67529
-2.83758,1.79930,7.52601,-0.73937,8.95034
-5.31355,0.04722,11.90754,-2.41256,3.41890
-3.37967,3.17224,13.03232,-3.59653,5.80084
0.55602,4.66353,7.03067,-2.09102,8.96785
-1.67695,0.89504,6.54366,-1.87518,1.92334
-3.90499,-6.87535,-2.00140,2.45532,-4.37041
-2.14152,-7.77020,-6.41799,4.16808,-3.15402
5.85369,6.39061,1.80690,-2.36138,6.42740
12.45822,13.61140,0.56881,-3.55285,14.87758
5.28006,2.27512,-4.23649,1.53319,8.76729
2.46606,-1.11071,-4.18542,2.48603,6.10865
7.02494,8.01807,0.80435,-1.73264,11.39958
3.04155,9.18862,7.28920,-4.44580,7.51353
-2.69327,6.16637,11.00056,-5.08727,1.37939
-5.54379,7.26492,15.46938,-7.70960,-4.66802
-1.56152,7.25120,9.08755,-6.90468,-8.84603
2.90488,4.38104,0.01845,-2.82076,-5.11411
-0.42778,6.15301,6.33695,-4.03815,0.36529
-2.62660,9.39472,12.10614,-6.43041,2.04577
-3.91128,1.01417,6.06231,-1.20271,3.83174
0.56116,-8.81536,-6.10932,7.36843,14.24450
5.05202,-4.98142,-7.92774,6.16719,14.24209
-1.01363,3.50498,3.40494,-1.67882,2.73538
-2.75802,6.16489,7.19786,-3.18314,5.23497
-3.55636,4.82119,5.73100,-2.80499,1.62358
-9.66535,2.52347,7.59137,-4.30641,-12.05201
-14.12389,0.82710,10.50710,-4.74030,-15.13255
-15.45930,-1.49112,9.92631,-3.77072,-15.87430
-11.56371,-3.46862,4.99048,-1.46262,-13.36580
-9.59874,-1.67916,5.84427,-1.45550,-6.75629
-2.19721,0.48809,2.19187,-0.25757,2.38891
6.43607,-1.87155,-6.75885,3.23619,6.24208
4.86431,-2.27434,-6.02545,2.85714,3.53985
9.98844,0.57853,-6.59035,3.11900,13.15802
9.47769,-1.07671,-6.94238,3.80927,13.05542
3.38228,1.33012,-2.94005,0.23794,0.10823
2.73462,6.42822,-0.07187,-2.83282,-3.05281
-5.11123,2.11956,4.43921,-2.28945,-3.77351
-1.90106,-0.51042,2.20178,0.28689,4.51757
6.14683,4.22781,-0.85076,-0.14729,10.19018
1.26443,6.10503,3.13874,-2.52310,4.54620
-3.32476,7.97079,6.77824,-4.81026,-1.07767
-6.14726,14.06205,9.35953,-9.15535,-12.53792
0.73952,15.24349,4.63629,-8.08013,-9.31860
10.37620,10.21555,-0.89894,-2.44063,10.77868
5.25739,6.86101,3.04592,-1.68639,14.47468
-10.08143,4.25961,9.24548,-4.61312,-6.27480
-18.95630,0.52049,10.59794,-5.25808,-21.43043
-3.31755,-0.18402,1.84019,-0.62415,-2.25933
12.94445,2.22480,-6.53796,1.49163,11.03335
14.70451,3.75042,-10.81612,0.36963,-0.78603
17.52496,3.32144,-14.73516,0.70811,-5.57330
5.48144,3.05748,-8.55140,-1.57568,-18.23382
1.18230,7.67899,-4.77159,-5.06481,-24.21642
6.53272,11.24790,-6.51022,-6.64222,-19.65739
-4.80496,6.40467,-2.75270,-6.60800,-31.57928
-13.75953,0.90972,-0.30554,-4.21055,-42.10591
-20.97931,1.36416,5.08067,-5.39119,-44.94329
-18.93715,-0.34845,5.68936,-5.12248,-33.15428
-4.44279,-7.44251,-2.78663,0.91499,-11.57787
-1.17533,-2.69751,-1.74357,-0.52883,-5.97697
-0.97561,10.53937,3.58839,-6.04013,-5.65081
3.28301,10.34600,1.41145,-2.74975,-3.68431
8.45560,3.97499,-5.85943,1.07777,-7.61540
8.33295,4.92001,-6.89567,-3.00112,-8.96076
11.05767,5.86578,-4.23352,-2.82744,9.67851
26.23632,3.33086,-11.10555,2.96064,28.77416
20.29697,3.20279,-11.96435,-1.25067,10.78855
9.68628,1.78602,-6.90515,-3.88431,4.22777
19.42517,-1.65263,-9.19583,2.86619,24.55807
18.47744,3.01571,-10.58552,-0.65882,9.89723
13.10564,7.11362,-11.30223,-6.01258,-13.30549
6.32718,-1.23341,-7.81831,-0.13316,-14.13648
4.63966,-4.00689,-5.07169,1.37395,-3.13132
11.21308,4.60999,-6.79950,-2.61096,1.96705
-3.10641,6.90055,2.08208,1.82351,-18.90073
-11.63812,1.07928,8.43454,10.81781,-23.98623
-3.65665,-0.54725,3.66594,9.50125,-14.25003
-2.55190,10.18140,1.09272,-2.26337,-19.62249
-4.71019,19.52474,2.22635,-10.00948,-19.53775
-8.49114,8.99399,3.41118,-4.91355,-17.58426
0.04379,-5.77871,-1.86538,4.16157,-12.71205
6.78575,-4.28673,-5.83565,1.80310,-8.87166
-0.80100,0.93618,-1.64795,-1.31690,-13.53250
-0.85929,-0.15112,2.40142,7.55039,-10.77565
-0.21776,0.62406,3.75664,9.32947,-5.00406
10.87703,-2.18688,-3.34557,5.43758,10.31311
16.87136,-6.07462,-5.33826,9.84900,10.96018
-6.18641,5.19871,6.40377,7.23933,-15.26578
-14.93211,9.12475,7.16962,-2.05173,-19.56802
-5.99005,-4.24369,0.45880,-1.60641,-11.42340
0.88991,3.90531,2.64261,6.41640,-8.75251
0.08424,22.52694,8.94496,11.05686,-7.23396
-6.41788,9.59676,5.41436,2.39392,-8.38124
-7.37074,-9.12032,-4.94294,-12.62822,-11.05425
-16.06803,-0.61274,1.81860,-9.07750,-22.94177
-8.88249,7.76654,7.02634,4.50664,-11.26878
8.67691,-1.13933,-4.87940,-2.07121,11.26129
4.38691,-6.69109,-7.55493,-9.41927,7.25197
8.11802,-1.34535,-2.18688,2.80292,9.24976
9.42953,5.44156,1.72405,9.59914,11.95839
1.67228,6.09269,2.01635,3.39555,10.83317
-3.61613,-2.37677,-0.31861,-3.26464,5.41231
-17.10412,-10.78305,3.21887,-4.73909,-17.83564
-13.98376,-4.32642,6.36091,2.37429,-16.30789
-11.42308,6.47134,8.33275,5.57295,-5.46547
-20.40347,0.04469,6.93194,-2.86586,-8.28282
-17.28155,-13.22679,-0.60455,-12.12426,-4.54785
-14.49492,-8.28726,-4.15619,-17.44321,-10.02032
-8.86566,1.26076,-8.76301,-23.43178,-13.41917
-17.83810,-11.31563,-15.30952,-40.24924,-22.33276
-34.52893,-23.83524,-16.47117,-52.74535,-39.99356
-21.92074,-14.00347,-10.27918,-33.28151,-27.63133
-5.12928,-0.40191,-0.25148,-4.00595,-3.90622
5.25497,0.87258,2.76891,9.28605,7.66768
3.47435,-6.13136,5.93147,14.42126,4.88677
-10.96822,-4.65609,11.22099,13.35633,-5.16729
-3.50747,9.09349,8.25391,11.81220,0.27263
9.04498,16.33262,5.49846,15.47836,12.02284
8.71674,10.75790,2.44313,11.00878,17.42121
2.54005,8.86030,2.02425,5.38058,7.91710
5.99809,10.31928,4.18461,11.71213,10.00857
15.70701,7.18871,3.25974,19.58481,30.36734
2.79096,6.77837,9.93529,21.67303,16.03316
1.93506,5.99668,10.73800,20.89584,4.22010
11.32934,0.56280,6.28972,21.41394,16.04034
0.98398,2.98896,14.13157,27.90561,9.60522
4.73395,5.69664,14.08368,29.43125,7.24703
12.41971,-4.45062,1.01671,12.06528,9.52051
11.92005,-6.18668,-5.87655,-0.49817,9.32244
6.73984,2.94299,3.33084,11.99766,8.47781
-2.66121,-1.19074,9.54734,17.42731,5.19242
9.32420,-10.54449,-8.19049,-3.31272,15.76588
16.45672,-11.47739,-17.75948,-17.97701,10.35469
4.80423,-13.01629,-7.66985,-11.82323,-5.85669
3.09156,-15.47860,-6.79486,-8.83352,0.03102
9.50871,-13.84846,-13.29355,-14.38235,7.07811
12.75887,-13.22942,-12.93498,-11.89269,7.64016
6.81275,-11.00218,-4.63659,-1.60414,4.63407
14.53873,-5.32188,-5.72307,4.42654,13.71566
32.08706,-7.67672,-17.27497,2.62693,32.08656
22.24036,-14.52769,-15.37851,-2.50070,22.96442
8.48129,-11.06842,-5.28725,-2.16946,4.29575
7.00050,-0.17968,0.28342,4.86830,2.19328
7.86792,-0.34700,-4.28794,2.47240,9.19924
9.81522,-12.94441,-11.39874,-8.63302,8.69644
1.00349,-12.23881,-3.36860,-9.02175,-5.17780
-1.02475,1.24368,-1.53382,-5.64042,-3.10707
11.04812,2.62134,-10.53722,-3.45811,12.51004
17.69893,-6.80243,-11.78466,2.80256,18.46435
16.09652,-12.41383,-12.37855,0.66463,16.85869
7.47264,-12.23981,-9.06162,-1.92730,10.22687
2.29543,-11.54874,-3.94084,3.60297,7.84115
1.40069,-12.86669,-2.02012,1.95050,3.85021
-1.89990,-14.82482,1.44826,2.88198,0.19721
-5.47031,-12.21345,3.41394,14.69901,6.29014
-6.04575,-6.72366,4.13338,12.39054,3.64046
2.64418,-6.03041,-2.18897,-1.83478,1.32136
5.72408,-6.02634,-6.34275,0.09181,6.89638
-0.53021,-3.96380,-2.19547,7.21761,6.43973
0.78684,-3.65023,-5.62044,3.68902,7.45687
4.44185,-5.18963,-11.45116,-0.56529,10.33381
