EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
-0.16982,0.08291,-0.49538,-0.55803,-0.30912
-0.25003,0.24359,-0.31833,-0.81266,-0.31741
-0.29946,-0.24511,-0.64034,-0.42129,-0.20231
0.14239,-0.09135,-0.71118,0.04922,-0.22100
0.88745,1.13277,0.51737,0.12062,0.22452
-2.07534,-1.16992,-3.06485,-2.72613,-2.68749
-1.71353,-1.05253,-2.68592,-2.21051,-2.23489
-0.94428,-0.69827,-1.82702,-1.21669,-1.31754
-3.41081,-3.36145,-4.96930,-2.78325,-3.18159
-1.79222,-2.07554,-2.28226,-1.06008,-0.85150
-1.77229,-1.19558,-1.59524,-1.84332,-0.98123
0.27883,1.39265,2.21187,-0.63861,1.45759
-0.72133,0.15834,0.64836,-1.18164,0.54578
-6.25273,-4.61003,-7.27772,-6.30876,-5.73754
-2.80884,-0.57802,-1.17096,-4.00702,-1.63558
-0.93828,0.64588,1.10931,-1.94865,0.44323
3.49391,3.46743,5.26097,2.67508,4.13140
3.08483,3.93901,5.59269,1.60874,3.82422
-6.31842,-3.64407,-5.41151,-7.01204,-4.76473
-1.68774,-0.71904,0.50244,-1.71604,0.77186
-3.67430,-2.26821,-2.15457,-3.69496,-1.44798
-5.90633,-2.49451,-3.58778,-7.20854,-3.78718
-1.37556,0.63382,1.20171,-2.60880,0.31833
-7.20992,-6.34941,-8.58878,-6.19402,-5.90703
-3.83262,-2.69915,-2.08220,-3.44885,-1.04312
-7.80376,-5.89788,-7.03422,-7.18328,-4.99846
-8.73239,-7.27984,-8.68267,-7.47716,-5.82407
3.56709,3.12129,5.88935,3.28517,5.11617
1.02194,-0.37985,-3.66348,0.76139,-2.72401
2.09163,1.25279,-0.88877,1.28248,-0.90092
-8.01397,-5.75201,-7.86006,-7.93235,-6.13579
-9.54404,-6.59032,-9.54386,-9.76201,-7.81242
6.57481,7.89380,8.63330,3.11665,4.72261
-3.17541,-2.04169,-6.00459,-4.36495,-5.55861
1.55479,0.09304,3.94771,3.10545,5.05223
3.23420,4.05323,9.07586,2.55291,7.36449
-10.99359,-4.25793,-8.78302,-14.42663,-9.99749
-10.21004,-5.15013,-6.26651,-11.53504,-6.11096
-5.92265,-4.20566,-3.98772,-5.51746,-2.62979
22.32343,23.27492,32.91347,16.07524,22.60719
21.18326,21.88535,31.18385,15.44859,21.60448
7.00355,3.61213,5.13728,7.59748,5.38082
32.85063,25.51636,35.71700,30.15763,28.28664
26.72365,22.69579,30.81859,22.75781,23.00826
23.28081,19.05071,30.55477,21.63617,24.67804
19.62514,13.98222,23.68513,19.97157,20.67907
-1.50864,-6.60883,-8.84453,2.46675,-3.36686
12.90641,4.96634,8.66670,15.90369,10.51471
13.58717,11.13915,10.50185,10.41055,6.72610
20.41895,24.62374,26.72871,9.88311,13.83421
24.05967,22.45321,26.74531,17.84261,17.67688
8.10128,-1.05491,-6.33682,11.30819,-1.67252
20.26442,13.71928,20.02660,20.17900,17.35473
6.64880,8.16901,8.62980,2.78557,4.39147
11.98871,10.53842,2.87706,6.53152,-1.48936
26.63908,21.84115,17.78415,19.90929,10.02623
4.80406,3.43250,-6.17743,1.25568,-7.45149
18.91496,12.40401,13.69504,17.85907,11.32466
4.04522,-0.69968,-2.62945,5.79954,-0.02994
-16.86206,-10.30705,-20.85137,-19.87128,-19.63216
-5.65668,3.82376,-5.47281,-14.77332,-11.99858
-11.83180,-4.40966,-15.65788,-17.55406,-17.57276
7.29098,10.26393,15.89528,3.37512,10.28498
4.66529,3.15673,7.16333,5.06999,6.80400
12.12126,9.06912,14.34603,11.35563,11.73417
51.62119,46.41179,74.75286,44.36524,56.11771
43.69314,30.25761,56.06411,45.86123,48.66293
41.31389,25.61948,50.34650,46.00418,46.08054
12.35851,13.42648,22.42535,8.86451,15.87089
-14.34520,-7.38963,-8.98723,-15.76822,-8.68062
9.88027,5.41735,15.35689,12.44929,15.02180
3.67452,-2.18120,-10.22683,4.38593,-6.38591
11.63639,7.22958,0.41361,8.20981,-0.77557
21.80839,18.49277,25.12549,17.41224,18.04152
28.60045,24.12396,28.10231,21.50520,18.89576
44.09756,31.69252,36.50126,37.67627,27.31349
18.56494,6.98288,6.08370,20.13688,8.22059
28.63282,18.06265,33.39003,30.10189,29.24243
35.52741,19.13424,36.16552,39.62567,33.95560
21.63611,5.47012,8.53736,26.94139,13.23235
32.93481,24.19670,36.22256,29.34128,28.03524
-8.32059,-9.85499,-13.98147,-5.02640,-8.24997
-21.41688,-24.49889,-31.93891,-11.55511,-18.18016
1.65408,0.75667,3.34031,2.16026,3.21262
-4.72740,-0.68521,-4.57496,-7.83372,-5.64716
10.62653,8.02513,17.32127,10.66904,13.65881
6.13278,1.58857,9.40140,9.74638,9.78838
10.18743,6.54494,16.33641,11.62694,13.54865
23.90738,20.28341,39.68555,21.46463,28.68633
14.77765,11.93280,27.04285,14.79581,20.16730
37.18460,21.90553,50.84007,41.25611,42.09020
33.59348,14.43519,35.13119,40.01955,32.82412
14.39148,5.96714,18.18542,18.29084,16.62134
-1.25620,-5.59823,8.02213,8.36470,9.97201
-23.89618,-26.81736,-30.23696,-7.92135,-14.82001
4.25789,0.11999,8.71132,8.72958,8.47217
9.46224,4.13568,10.45143,11.01475,9.10570
-17.29404,-16.94918,-31.18557,-11.39397,-19.24682
-29.69009,-19.35125,-37.69659,-26.58859,-27.55817
-36.89135,-25.14481,-47.96995,-31.33716,-33.95473
-9.24313,-9.16483,-16.04687,-4.86249,-9.48047
-6.42410,-5.46908,-14.74845,-5.52932,-9.65159
-22.54724,-13.67364,-23.60111,-18.26089,-17.29265
-11.59949,-7.70137,5.22471,-2.35138,3.29405
-13.45927,-12.39619,-11.85453,-3.90892,-6.10811
