EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
0.36631,0.07704,0.09231,-0.02237,0.04309
0.27250,-0.06944,0.04546,0.13098,-0.18199
-0.55471,-0.52756,-0.25770,0.44890,-0.78244
-0.50546,-0.54677,-0.38344,0.56584,-0.96993
-0.80762,-0.70096,-0.61917,0.73771,-1.30198
-0.84770,-0.57475,-0.66235,0.59677,-1.13627
1.18260,0.86578,-0.27216,-0.35072,0.44228
2.25028,1.47040,0.08526,-0.75642,1.20039
1.12863,0.09350,0.65858,-0.00073,0.27784
0.01524,-0.84944,0.53812,0.64562,-0.72325
-0.01982,0.23853,-0.94798,0.20289,-0.62515
0.81493,1.35402,-1.56344,-0.35665,-0.00274
0.53334,0.16695,-1.15980,0.66808,-1.24039
-0.91002,-1.03423,-1.71044,1.70462,-2.92350
-0.74894,-0.38543,-1.85596,1.10764,-2.17414
-0.45935,-0.36165,-1.51430,1.02399,-1.92463
-1.22736,-0.44793,-2.44642,1.29361,-2.65704
-0.85429,0.19009,-2.66599,0.85077,-2.10969
0.34207,-0.30003,-1.58907,1.37557,-2.32122
1.92294,0.17927,-1.33766,1.41774,-2.12617
1.92731,0.94676,-1.63019,0.69262,-1.27354
-0.87171,-1.28951,-1.46321,1.89477,-3.08845
-0.50871,-1.86023,-0.85095,2.38599,-3.49430
1.34908,-0.06754,-1.38285,1.47040,-2.27099
-3.39782,-2.42043,-3.42897,3.14762,-5.62282
-5.90152,-3.80068,-3.84697,3.82156,-6.90428
-0.71336,0.26097,-2.64146,0.83946,-2.07217
-0.41463,-0.11005,-1.57184,0.80917,-1.65832
-1.30138,-3.38653,1.40132,2.53303,-3.05049
2.72058,-2.21846,3.45100,1.89978,-1.13704
-2.31772,-4.58050,-0.02192,4.25859,-5.86579
-10.91020,-9.11791,-2.72330,7.05032,-11.29363
-7.39857,-6.55744,-0.27325,4.32806,-6.58201
-3.32054,-3.92432,1.12421,2.38227,-3.15929
-6.64235,-4.52216,-1.70421,3.12460,-5.38917
-10.83428,-3.52586,-6.29125,2.59564,-6.61701
-14.45227,-4.74445,-7.97754,3.27643,-8.43288
-13.62128,-7.42296,-4.40580,4.76992,-9.14868
-7.24359,-4.80377,-1.19888,2.89467,-4.99216
-1.31808,-1.50003,0.88314,0.64587,-0.75690
-0.93729,-4.24888,2.82347,2.93329,-3.07868
-7.83982,-7.90068,-0.44755,5.80712,-8.61458
-11.97872,-6.61653,-3.29329,3.98191,-7.58871
-1.63638,-0.38059,-0.34150,-0.10652,-0.20169
7.94805,3.83146,0.98688,-1.27242,2.77244
-1.62109,-0.81863,-2.12256,1.42320,-2.76539
-8.89991,-2.67651,-4.50039,1.52358,-4.43828
-0.79155,2.83101,-2.93843,-1.97700,1.49750
-3.73262,-0.37039,-1.18582,-0.61387,-0.03516
-13.09444,-7.04217,-1.52159,2.96596,-5.81640
-2.06096,-3.16391,2.53311,1.32547,-1.19523
8.99450,-0.61205,8.25465,0.29829,3.16178
-0.14662,-6.92445,5.41168,4.98106,-4.83679
-7.74465,-10.04448,-0.62041,8.47028,-12.13363
-1.84664,-3.39808,-0.14180,3.21801,-4.49690
6.97091,5.99618,2.54552,-5.11861,8.18301
12.70954,9.18392,1.89032,-5.77229,9.44162
9.83176,4.11161,1.42947,-0.94687,2.69134
