EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
0.58631,0.70411,-0.30605,-0.14100,0.35840
0.74145,1.20460,-0.63699,-0.47361,0.35897
0.90604,0.92400,-0.42829,-0.32636,0.33212
1.48178,0.99705,-0.48438,-0.28385,0.38536
0.58330,1.08269,-0.44524,-0.74475,0.13675
-1.56237,0.72580,-0.16955,-0.88013,-0.08677
-1.62751,0.73066,-0.26597,-0.61217,0.08181
0.12377,0.83299,-0.38223,-0.32301,0.29392
0.79028,0.51495,-0.24198,0.19184,0.47695
1.20689,0.10907,-0.11893,0.96426,0.78559
2.93338,-0.04654,-0.11173,1.57271,1.08878
2.31956,-0.63898,0.50795,1.22293,0.62185
-0.12347,-1.21228,1.16558,0.48082,-0.07254
0.61189,-1.04199,0.85095,1.05777,0.35246
0.93033,-0.54557,0.32591,1.33802,0.73058
-1.27886,0.76475,-0.19197,-0.91034,-0.11914
0.17998,2.60415,-1.09573,-2.96879,-0.64920
3.35481,3.78123,-2.42269,-1.75365,0.58280
1.80514,3.98139,-3.41443,0.50096,2.08271
1.29467,3.87403,-3.33746,0.49061,2.02936
5.92140,4.07545,-3.36383,0.59377,2.14713
5.74447,3.47461,-3.71490,3.24544,3.55144
-0.34187,2.01269,-3.10525,4.59192,3.81091
-1.12557,1.24582,-1.69357,2.30103,2.05397
2.38679,0.96978,-0.74577,0.61602,0.85763
2.90676,0.50075,-1.02053,2.76783,1.99971
1.98498,0.79069,-1.80353,4.22739,3.03472
0.10625,2.48643,-2.40816,1.24037,1.88034
-2.88752,3.60703,-2.80179,-0.96991,0.97743
-1.84202,3.03292,-2.98115,1.24214,2.10986
2.38004,3.73415,-3.94046,2.75958,3.32403
2.84642,5.98938,-4.97791,-0.14144,2.44456
2.54884,6.16491,-4.84544,-1.05684,1.94064
7.89720,4.56458,-4.60858,3.19877,3.89775
11.43058,3.53374,-3.59959,3.36654,3.54440
8.85746,3.67326,-2.73902,0.07176,1.54853
6.67835,3.22193,-3.24855,2.54990,2.91743
4.66601,2.24645,-2.92895,3.96203,3.39815
1.99215,3.05087,-2.29226,-0.46274,0.97431
-0.39520,1.39073,-1.00157,-0.17875,0.46384
0.31517,-1.14387,0.03910,3.59973,1.75723
8.82825,1.62572,-1.22318,0.98433,1.22698
14.49145,3.35562,-1.34716,-2.61185,-0.33701
10.27002,0.83596,-0.72171,1.76935,1.36850
5.86453,0.49339,-2.25360,6.76268,4.37140
3.56741,3.39286,-3.64007,2.83659,3.13706
2.44763,5.39983,-3.39044,-3.47054,0.03104
4.58397,3.99311,-1.99302,-3.63164,-0.67645
3.71811,-0.25057,1.07842,-1.56158,-1.15922
-4.95375,-1.92021,3.03790,-4.04336,-3.36810
-5.63084,1.53694,0.72227,-6.47040,-3.43820
12.41530,3.34881,-1.07628,-3.70703,-1.05460
26.04225,1.86490,0.25652,-2.04445,-0.71689
16.66468,-0.02108,1.95913,-3.25465,-2.21534
2.45208,-4.49899,5.65938,-4.09659,-4.54229
6.10525,-5.17195,5.69268,-1.93382,-3.49378
12.95952,-0.67028,0.63461,2.02364,0.83040
3.95606,-2.27243,2.63031,-0.78834,-1.55307
-3.25278,-6.16107,7.32596,-5.35404,-6.00335
-2.82929,-6.71228,7.08241,-3.08273,-4.81633
-7.30408,-6.42142,5.87520,-0.78115,-3.22907
-9.34011,-3.89934,3.61025,-1.00479,-2.30097
-3.20803,-2.50333,1.82499,1.37085,-0.26372
7.14147,-1.97633,0.15557,6.26167,2.96029
