EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
-0.47723,0.44111,0.91417,0.39603,-0.74683
-0.71358,0.47538,1.57256,0.54911,-1.33312
-0.47348,0.52886,0.87091,0.47913,-0.64930
-0.74481,1.75429,0.91854,1.51755,-0.10162
-0.30020,1.35200,0.65712,1.79506,0.54009
0.04988,0.86091,0.17104,1.48600,0.92292
-0.24136,1.31448,0.43005,1.65477,0.66972
0.42320,-0.03744,-0.25711,0.74674,0.96650
0.24020,0.42085,0.15130,1.34447,0.93486
0.45916,0.18446,-0.40038,0.98969,1.27829
0.80999,-1.01737,-1.19637,-0.59961,1.04046
0.24457,-0.62957,-0.38760,-0.61806,0.04005
1.26944,-2.30673,-1.68493,-1.71564,0.91657
-0.00093,0.28550,0.90302,1.36867,0.17274
-1.87139,2.57861,4.41146,3.53564,-2.31234
-1.57543,0.50631,4.04808,1.08897,-3.55341
-1.73321,0.85959,4.39628,1.54598,-3.61821
-0.57204,-1.29661,2.02878,-0.97994,-2.73325
-1.05129,-0.82810,2.47472,-1.05497,-3.41322
-1.00402,0.06695,4.59803,2.49196,-2.77711
-0.51559,-0.04715,5.77717,4.77460,-1.97776
-2.40853,3.71426,9.41036,9.00075,-3.14851
-0.22085,-1.11047,5.67624,3.96784,-2.30730
-1.37202,-1.70160,7.04492,1.77485,-5.60264
-3.56541,1.76832,13.21280,7.51639,-8.08406
-0.77328,-0.99557,9.87948,7.17100,-4.02878
-1.92275,2.99140,8.97429,8.79019,-2.67730
-1.50613,3.13243,8.10779,9.10542,-1.49431
-1.79514,5.30771,12.35687,15.77576,-0.70842
-3.12364,7.73752,17.07121,20.72090,-2.04545
-2.00925,2.48907,11.59262,10.65683,-3.71383
-3.68678,5.53496,11.59547,10.65586,-4.54682
0.09084,0.41945,8.50572,9.81174,-0.56521
-0.98086,0.86571,11.34507,10.75147,-2.92549
-5.21908,6.71036,17.40062,14.55723,-7.66803
-0.53260,-2.97669,9.56536,4.81761,-5.28281
-3.46133,4.02287,14.83116,12.57662,-5.93258
-6.29357,9.49964,15.96915,14.20558,-7.19383
-7.22555,6.07349,9.47176,0.50863,-11.51326
-7.08860,6.72475,10.49593,2.79988,-10.74608
-0.15607,0.08578,1.77809,1.77474,-0.40648
-7.49144,12.63925,5.72806,4.82853,-5.36096
-13.03617,19.26241,7.12114,1.60472,-11.56713
-8.23229,12.88605,-4.84572,-7.69099,-5.19907
-8.91942,19.86912,-1.51174,3.53689,-0.63346
-8.17671,19.01049,4.62584,10.61726,-0.70445
-10.98165,19.05932,8.72258,8.07217,-7.44953
-7.43396,9.18654,-2.54829,-8.30642,-7.24638
-4.25835,7.62675,-6.49893,-6.72915,-1.12156
-11.42318,26.84789,8.73386,17.52936,-1.08983
-5.87649,13.32160,-5.30801,-1.76423,0.49499
0.67397,1.06601,-13.99119,-11.27882,4.70046
5.88017,0.77409,-8.76777,6.58112,15.14636
5.93416,0.37596,-13.39917,1.34269,15.57537
-4.70939,13.69125,-9.09002,-2.33301,3.98314
0.42612,6.23874,-12.37928,-3.20719,8.78988
2.26998,6.96500,-7.41189,7.49533,12.81123
-2.31362,12.69513,-2.40664,9.19694,7.35150
-1.09648,5.67310,-9.53062,-4.73201,4.48133
-4.99202,12.78538,-4.41289,0.64409,1.82357
-0.20282,2.14812,-17.83851,-15.96890,4.36291
-2.50516,5.59165,-21.03279,-20.31227,2.99384
-3.52973,14.69506,-8.41145,2.64422,7.43845
10.39000,-6.94750,-20.81860,-5.32654,19.62057
2.23462,0.13656,-21.87617,-5.78845,13.84942
-0.19225,9.96840,-13.13678,8.14668,15.16413
2.36907,7.21939,-5.61005,17.83688,17.09136
0.30937,8.07288,-0.65654,17.09869,11.58895
5.08038,-3.59947,-14.15330,3.64299,15.19946
5.82716,-0.52347,-16.04342,8.27347,20.21551
3.63114,-4.27412,-21.92434,-8.01778,13.60828
-2.89739,1.70090,-17.34559,-14.54102,2.69600
-3.49456,13.70946,-1.28179,12.54833,7.42208
2.43982,-0.35909,-6.02909,9.28461,11.38767
-5.44887,7.80058,4.92254,7.04619,-2.05145
-3.29900,2.10209,3.70006,3.71820,-2.29119
1.72081,-8.07427,-6.45174,-2.39194,3.51051
-4.66688,6.99478,1.31308,3.66297,-0.57648
-3.35006,-1.96469,-10.85034,-11.16178,-0.72148
-3.97038,4.97493,-7.74968,-3.40910,0.71781
