EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
-460.68037,-53.32339,-44.51908,-54.81070,-276.22968
-408.96151,-40.49555,-39.21412,-32.80877,-261.22732
-387.46673,-43.29436,-43.66267,-26.28712,-269.21774
-500.23681,-66.92002,-62.41674,-47.18906,-305.38580
-528.52119,-84.14467,-81.25702,-71.76452,-306.48798
-398.79167,-92.92605,-84.89755,-83.30663,-272.72974
-311.33855,-80.10869,-72.84404,-56.58473,-246.13215
-359.21081,-59.72526,-62.27483,-36.27096,-247.40048
-395.70746,-56.74679,-57.37933,-46.82989,-251.33853
-335.60517,-52.94122,-51.04350,-42.79092,-235.54936
-345.08172,-54.56140,-50.18702,-31.58472,-235.60450
-422.43399,-62.95453,-56.67893,-26.36133,-242.96439
-342.26502,-64.00117,-63.05881,-36.76988,-225.46083
-197.49324,-57.96399,-61.34386,-56.24205,-203.03922
-220.22099,-45.22741,-50.13557,-40.72712,-195.64530
-308.03118,-44.93777,-42.76150,-16.07035,-200.15747
-305.94949,-52.17031,-48.25180,-17.57885,-195.51593
-265.12554,-53.96633,-57.61893,-34.07770,-184.28139
-235.24470,-51.96774,-56.97404,-48.96670,-176.58329
-210.61264,-38.99488,-49.37956,-41.52168,-164.52314
-191.31470,-34.93590,-42.40460,-25.76640,-157.35480
-183.62161,-37.06165,-34.02046,-14.56621,-146.15144
-210.10428,-34.30964,-26.47777,-3.93273,-125.49586
-205.82193,-33.82747,-14.26688,4.91905,-105.98309
-128.40893,-18.16397,0.71906,5.89389,-98.97925
-107.63188,-8.20735,0.30456,-15.97803,-119.84704
-172.95504,-24.37748,-13.38195,-26.42927,-132.97689
-193.92197,-34.64617,-20.41566,-4.46409,-111.25787
-145.78123,-21.20957,-8.27855,12.79871,-82.65360
-167.39577,-16.18603,-10.68103,7.32614,-104.44693
-72.32107,-4.98438,-5.47074,12.97845,-38.58357
37.75392,6.71779,6.75708,13.46093,30.30518
-245.85968,-41.78414,-45.63292,-38.53329,-166.41949
-529.47328,-90.28606,-98.02292,-90.52750,-363.14415
-419.39829,-78.58389,-85.79510,-90.04502,-294.25540
-324.32359,-67.38224,-80.58481,-84.39271,-228.39205
-345.93813,-62.35870,-82.98729,-89.86528,-250.18538
-297.79739,-48.92211,-70.85018,-72.60248,-221.58111
-318.76432,-59.19079,-77.88389,-50.63730,-199.86208
-384.08748,-75.36092,-91.57040,-61.08854,-212.99193
-363.31043,-65.40431,-91.98490,-82.96046,-233.85973
-285.89744,-49.74080,-76.99896,-81.98562,-226.85589
-281.61508,-49.25863,-64.78807,-73.13384,-207.34312
-308.09775,-46.50662,-57.24538,-62.50036,-186.68753
-300.40466,-48.63237,-48.86124,-51.30017,-175.48418
-281.10672,-44.57339,-41.88628,-35.54489,-168.31584
-256.47466,-31.60053,-34.29180,-28.09987,-156.25568
-226.59382,-29.60194,-33.64692,-42.98887,-148.55759
-185.76987,-31.39796,-43.01405,-59.48772,-137.32304
-183.68818,-38.63050,-48.50434,-60.99622,-132.68150
-271.49837,-38.34086,-41.13027,-36.33945,-137.19367
-294.22612,-25.60428,-29.92198,-20.82452,-129.79975
-149.45435,-19.56710,-28.20703,-40.29669,-107.37814
-69.28537,-20.61375,-34.58691,-50.70524,-89.87458
-146.63764,-29.00687,-41.07882,-45.48185,-97.23448
-156.11419,-30.62706,-40.22234,-34.27565,-97.28961
-96.01190,-26.82149,-33.88652,-30.23668,-81.50045
-132.50855,-23.84301,-28.99101,-40.79561,-85.43850
-180.38081,-3.45958,-18.42180,-20.48184,-86.70682
-92.92769,9.35778,-6.36829,6.24006,-60.10924
36.80183,0.57640,-10.00882,-5.30205,-26.35099
8.51745,-16.64826,-28.84910,-29.87751,-27.45318
-104.25263,-40.27391,-47.60317,-50.77945,-63.62124
-82.75785,-43.07273,-52.05172,-44.25780,-71.61166
-31.03899,-30.24488,-46.74676,-22.25587,-56.60929
-63.79411,-20.74743,-37.74940,-19.19483,-53.35028
-48.87194,-12.62957,-25.88506,-21.40659,-44.09510
-3.66601,-16.48216,-26.04823,-24.56375,-31.99264
-31.45013,-10.03354,-27.99904,-22.05531,-19.98243
-64.77652,6.10173,-14.01310,-10.20726,-5.11295
-6.68982,5.24633,-4.54750,5.39966,11.31697
59.34506,1.80502,-8.76264,10.62900,20.10977
14.31989,3.97839,-12.62295,-17.21479,2.63640
-23.74201,15.95811,-6.14469,-28.30485,1.94591
23.62647,27.74880,5.92369,3.48910,29.00321
51.67598,33.13963,9.59835,24.35254,35.32585
52.69027,36.63693,5.27277,14.05140,28.72195
73.34835,19.36970,-1.50835,-6.28704,28.17457
89.16067,9.51115,-1.86681,-3.00403,35.93992
67.71175,25.10974,5.09623,10.81413,43.20214
57.10027,36.69770,6.63235,8.23069,46.26196
96.41016,35.33747,5.65495,6.36547,54.77831
123.23322,21.89723,5.18288,-4.31399,55.48403
136.03751,19.46770,5.30094,-12.19456,66.89915
168.14949,23.74308,8.68451,9.75158,98.19431
180.01211,18.89832,9.82714,35.85233,118.48860
183.62741,30.40624,15.20584,49.15380,146.25966
229.10665,41.98650,27.98615,45.52743,197.66725
296.74475,38.05694,35.18358,39.53308,258.79957
324.29267,32.19138,34.15902,43.71708,318.23223
331.29554,32.22966,36.99451,52.12654,386.42267
420.79785,53.06934,52.57731,75.63772,504.03809
557.24327,64.04447,65.77382,90.30045,636.73358
604.74057,57.30112,67.08006,91.84840,704.50147
546.67098,60.20777,67.17780,103.96830,694.55313
474.22987,59.60206,64.57958,106.15536,647.43779
449.62942,60.97465,63.59687,99.34869,608.30630
417.26342,58.58832,68.76034,86.61893,564.60711
349.04018,48.10971,67.89417,73.74363,500.28261
285.28760,57.38650,63.76526,78.92999,430.03332
210.39328,67.18556,60.19043,77.07044,354.68560
124.67275,53.16073,50.34247,65.24715,287.79595
61.62410,38.44686,43.11622,57.86775,227.91470
32.31835,55.10463,52.44062,60.04763,177.02935
11.95610,75.22320,66.83325,70.80711,148.68480
-9.32779,67.56104,69.35136,69.81585,128.08137
10.18000,73.59280,74.45123,78.91021,121.03689
27.02528,81.01014,84.07391,101.78875,115.44473
0.62930,63.08782,79.43165,108.26687,94.05722
-9.34085,53.98920,68.86264,95.55977,80.26602
-14.88629,51.69647,60.61302,64.07745,63.17460
-28.53907,58.30580,56.04084,47.54196,43.00919
-16.28197,62.53990,51.94209,45.58786,36.28952
-13.93144,39.29775,40.15846,36.62250,21.02051
-43.18000,25.07162,35.08474,48.42497,5.41428
-46.13388,27.73581,37.31710,48.72981,12.42619
-11.02265,21.58397,32.41267,18.33468,31.55854
-21.25429,9.43712,24.72374,5.63361,35.99387
-45.63082,10.26612,20.28030,11.49697,19.52043
-4.52902,15.10489,15.20686,10.27967,6.79798
8.12168,-1.08406,6.54390,5.50811,-2.89007
-20.83804,-5.21392,4.09608,16.33892,-15.67396
7.13662,5.67416,3.03356,14.00437,-29.78349
50.84920,-4.91455,-5.83853,-11.88308,-44.26238
45.49317,-13.99088,-7.97434,-14.17425,-33.19659
13.38093,-16.24223,-7.32082,-19.33464,-17.46975
9.43298,-15.01677,-9.85185,-36.08579,-27.38126
37.15683,-1.89072,-7.00488,-24.95475,-35.47805
43.44492,0.03632,-5.89014,-13.78732,-39.56873
31.64081,-8.11299,-8.32049,-16.71875,-46.69649
31.28829,-18.47612,-11.66579,-25.81682,-49.62304
44.86364,-18.24982,-12.51767,-34.57553,-51.60483
48.98895,-6.40698,-9.34536,-35.12273,-53.55028
30.05479,-7.55088,-7.75747,-26.39484,-56.76625
24.30912,-0.73187,-2.35558,4.59845,-56.95119
25.77578,6.28887,0.71253,14.86731,-56.92380
27.74145,-3.78655,-1.74503,-6.13754,-48.75511
39.86205,-7.53609,-0.60680,-6.76145,-36.68720
27.53667,-11.77516,-3.38440,-5.99426,-52.63953
13.60633,-10.09670,-4.65950,-12.66755,-63.57499
13.57520,-1.86219,1.78364,-10.87184,-54.39037
0.88010,-2.63643,3.34996,-12.50292,-63.64678
-0.84990,-7.72304,0.19772,-15.28848,-68.33683
11.36044,-17.10674,-0.16392,-9.05721,-57.71931
11.83326,-12.28177,5.50012,17.24626,-54.09938
1.31145,-3.78668,10.11476,36.31899,-54.37233
7.93689,-18.11887,4.60181,24.93869,-54.57982
14.16012,-33.82903,-3.68364,8.99005,-59.70398
-26.70162,-33.40522,-6.15720,-5.29652,-71.11098
-45.11760,-14.97568,-2.21249,-9.68721,-64.95967
-3.31449,-5.41036,-0.11401,-12.10270,-55.19278
17.74334,-8.61881,-2.30628,-20.18661,-61.55264
3.79233,1.09522,0.17841,-3.27361,-51.04308
-21.11252,-8.17379,-1.24543,7.08595,-54.92801
-41.87290,-29.29383,-10.81330,-10.05661,-86.57008
-33.86445,-27.15734,-14.65120,-18.82716,-81.27597
-4.96185,-17.23988,-15.34057,-20.05341,-48.78868
18.79365,-9.67191,-19.95996,-20.79340,-40.04412
18.62729,-16.43902,-27.08578,-27.57484,-53.26274
16.52896,-19.99638,-29.36401,-33.26768,-48.90190
24.42104,-7.40383,-19.12350,-28.19449,-33.95374
17.92152,-9.16055,-12.92377,-26.84470,-42.34403
12.63812,-18.07341,-20.36007,-19.85376,-45.35225
16.56141,-25.55480,-26.85512,-22.78758,-37.54420
19.38210,-30.58619,-29.13670,-34.70034,-39.45695
3.16449,-35.33503,-38.86616,-24.34245,-47.06403
-38.89985,-47.74283,-51.83531,-21.39645,-61.72937
-35.12026,-34.34119,-40.83679,-26.66490,-61.79431
2.74848,-15.83230,-23.64476,-30.55320,-52.23288
-16.71903,-34.75514,-38.44255,-49.83470,-58.45385
-68.43791,-54.38786,-56.39120,-68.02240,-67.41383
-76.68542,-49.80112,-52.48952,-81.55347,-69.99735
-30.41726,-35.07571,-47.81694,-80.29465,-63.89067
-8.22420,-32.02342,-46.47465,-54.31178,-60.96954
-37.25794,-37.77961,-44.25461,-35.42367,-64.34725
-53.43020,-44.89405,-53.14060,-52.05720,-64.07373
-60.41602,-60.42247,-63.05954,-75.58792,-67.50400
-60.52003,-52.00195,-50.84224,-61.69819,-58.17135
-36.20881,-36.56905,-39.96628,-55.62243,-46.85889
-29.62103,-54.08632,-51.89262,-64.76666,-55.95274
-47.16275,-61.78645,-56.13715,-28.65896,-56.32744
-40.04225,-46.66513,-44.09880,-7.64968,-46.93705
-8.57754,-37.25167,-35.86291,-36.14484,-36.23379
-13.63209,-39.64381,-35.65027,-46.75265,-29.00815
-35.64614,-39.98549,-39.87758,-43.93986,-34.93792
-14.41217,-28.33499,-34.83836,-52.38871,-30.01096
-5.11015,-31.75705,-25.09345,-51.31620,-25.08156
-34.99332,-41.59054,-29.27820,-27.21989,-35.65362
-46.98303,-35.90615,-37.93297,-13.37750,-38.38655
-29.27363,-33.88875,-43.35686,-26.63085,-30.09929
-19.97612,-31.42657,-48.20858,-29.73878,-22.39316
-47.47916,-35.60393,-55.99302,-39.57621,-31.54092
-53.75078,-48.10077,-63.77628,-60.38103,-40.52729
-15.82681,-44.74486,-53.26721,-50.78341,-26.28094
-8.01400,-36.42370,-31.75718,-26.18854,-9.78973
-18.49973,-37.46776,-24.24246,-7.32942,-1.22059
-0.61051,-45.26438,-28.24956,-14.97809,-2.21152
16.63250,-34.86168,-26.30608,-41.13903,-2.06377
-13.10773,-22.09819,-25.67073,-47.84977,-3.26070
-53.62601,-42.35216,-39.00969,-53.88892,-23.16577
-22.84232,-46.20307,-46.85823,-66.15641,-25.53637
10.37003,-29.16929,-42.81020,-63.20953,-11.53363
-26.37176,-28.60235,-40.06492,-34.09467,-11.88786
-41.53799,-28.92813,-36.88430,-4.76261,-11.35757
-5.85921,-32.34414,-33.84211,-22.22443,-7.90520
15.45031,-29.94922,-26.37512,-43.98070,4.75592
0.80422,-18.75275,-13.06519,-32.45853,15.78511
-7.16062,-18.24360,-6.81215,-24.28734,7.08691
21.20796,-11.37620,-0.01766,-18.77621,14.39306
39.87063,3.55196,11.90416,-7.22329,38.47959
31.95414,7.89727,17.10741,1.69724,48.59707
7.62359,-10.24686,15.16162,5.93318,42.03307
-11.22365,-22.44114,8.75567,10.11002,34.46628
19.03854,-0.29871,3.03765,11.18667,38.95880
