EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
-181.71985,10.92235,-14.57190,23.44438,-158.40228
-142.78770,8.72951,-15.70677,17.73805,-115.61376
-101.27015,8.90841,-22.45349,7.31978,-75.30070
-59.12688,10.76412,-16.48098,5.69480,-43.69732
-27.48981,14.57188,-11.14756,6.77479,-17.24622
-4.49193,14.95660,-15.61870,2.69580,9.62223
9.11118,6.71169,-20.54261,-2.09999,22.45068
7.92709,0.09472,-19.37586,-1.07391,14.45207
2.01291,0.04759,-15.02741,3.93400,7.34527
3.56992,1.30801,-13.93026,9.30514,11.43438
4.09937,1.28614,-12.91491,10.66340,8.95888
-1.86972,0.16487,-14.55244,4.67519,-1.26734
0.32234,2.97365,-14.21892,3.18959,0.79790
10.07697,10.51610,-5.86506,13.58733,11.48969
6.93622,10.48744,-10.12718,13.05991,8.18010
-6.30401,-0.23498,-23.57053,-1.70516,-5.02562
-9.97380,-3.66136,-21.75475,-0.60398,-7.03027
-4.99137,2.80595,-11.98149,12.93426,-0.73921
-3.43955,4.25587,-9.34745,16.29508,1.23968
-2.52080,3.06095,-9.90788,14.60552,3.74878
5.78787,8.97950,1.57069,15.63408,13.90668
12.21537,16.80106,16.33469,17.22223,19.44276
5.00749,13.55601,12.70055,16.94363,9.59337
-2.67407,4.34646,2.18854,13.26997,1.52896
2.76329,5.74092,-3.44199,13.16529,5.38152
6.23848,9.95216,-7.93272,18.03141,6.73780
0.94753,5.56628,-12.28427,19.08419,2.92822
2.69092,3.38649,-14.81045,14.00139,1.73025
6.44032,3.27799,-13.38199,5.46427,3.28958
-0.88247,-3.57410,-15.72602,-1.85662,5.62319
-11.64510,-7.69243,-12.74700,-5.58222,-0.12363
-8.01373,-3.37297,-2.94119,-3.38434,-3.54724
10.11762,1.43263,-6.72777,3.92645,10.79689
28.20448,6.23783,-10.51688,11.23444,25.10190
31.92502,10.55809,-0.70599,13.43793,21.75670
20.98227,6.43813,2.26276,9.70099,15.85150
12.55827,-0.42395,-0.14410,2.31079,17.21687
15.57115,-0.53912,1.24235,-6.27269,18.12862
16.36482,-2.72753,-1.33802,-11.41527,16.09562
9.63793,-7.12642,-5.77149,-10.45289,11.02349
14.08910,-2.90634,-10.20653,-5.52533,13.23789
19.37380,-1.51326,-15.84578,-5.63962,16.95624
9.13466,-10.74600,-26.50369,-9.47427,6.64307
2.45796,-13.98623,-30.10752,-9.71943,-2.73927
9.44979,-6.15956,-15.31133,-8.09576,3.29299
15.59124,-0.26066,-3.95640,-7.20362,11.54536
13.29256,-1.48476,-4.70038,-9.09570,11.22555
13.48256,-0.04718,-2.14402,-5.82060,12.00706
18.44399,6.41993,7.62804,7.71631,18.27967
9.30061,2.94392,9.13156,8.47296,11.46238
-6.93774,-7.80568,-4.48282,-6.48083,-4.37942
-7.18396,-7.80810,-8.57981,-6.82606,-5.14401
2.14691,-0.26949,-0.25013,3.54502,5.17520
6.88141,2.56235,0.22843,2.21945,9.47586
8.18643,1.50703,-0.99413,-3.31089,5.64539
9.92466,1.49612,0.09018,-1.87653,4.23270
9.11316,2.73507,1.05221,3.34551,6.23930
7.16298,2.72388,5.62680,8.60294,2.61783
-2.30238,-3.96818,6.32112,9.10775,-12.66207
-19.16076,-12.48931,-0.34055,2.39454,-26.61678
-22.01676,-12.33903,-6.28661,-3.31184,-22.48025
-14.56450,-8.75057,-2.33288,-3.75418,-17.29358
-7.59266,-7.21379,1.63316,-7.59305,-16.61455
-5.83660,-7.39544,-7.38186,-20.51413,-11.26165
-18.59603,-10.06430,-11.44736,-29.48953,-13.92608
-18.52520,-5.29168,-2.30277,-16.18496,-8.93953
6.80160,8.97656,8.88379,7.42256,15.17337
21.88485,15.84079,13.62207,13.64407,27.43103
24.97972,15.12844,8.71285,7.47755,28.90734
24.48050,13.78745,5.91298,6.84969,27.44714
14.36822,8.69461,8.98878,8.96155,14.80318
14.73612,8.87651,15.11360,12.20253,12.22433
23.32868,13.59649,17.76658,15.88931,20.93915
15.98304,7.19774,6.30700,9.77637,12.80786
0.84191,-3.22827,-2.10607,-0.53808,-4.61184
-4.51179,-2.80308,3.47937,1.10777,-5.68270
-0.23069,2.38593,7.68977,8.22884,2.65346
-1.66307,0.05080,2.51306,6.24789,-0.57671
-14.99983,-7.21237,-6.12170,0.47709,-12.09163
-27.74879,-12.51743,-8.38951,-5.44197,-21.03501
-33.00858,-17.34440,-13.06365,-14.49806,-28.23309
-34.36776,-20.53775,-20.48512,-17.72659,-32.94573
-29.55514,-17.67458,-16.22410,-15.27365,-28.61149
-14.21763,-9.36036,-12.94304,-16.15239,-14.10295
-0.68582,-1.84840,-12.21269,-14.88279,-1.58545
3.46212,0.95395,-4.73548,-10.71078,2.50439
2.33925,0.62060,-1.22419,-10.05703,2.09431
-5.74796,-1.59258,-2.21924,-5.64221,-2.33695
-9.30271,-0.39819,-3.60216,2.26835,-2.02849
-1.77475,4.27174,-3.93547,1.58892,5.52231
1.57055,4.27022,-4.04032,-2.38237,6.27070
-2.05873,0.26068,-5.16795,-2.62026,-0.18769
-2.65493,-1.48416,-1.52339,-4.26750,-1.82685
1.02862,0.41125,3.10064,-3.51423,1.96223
5.27522,2.80532,7.81555,2.85042,5.32659
4.42700,2.59927,9.81559,5.61474,4.84846
-5.63829,-1.89548,5.29105,2.03967,-2.26395
-8.61387,-4.42753,11.26993,1.58838,-4.78389
1.46088,0.01255,22.38131,7.32348,3.29644
3.06228,0.79649,18.35986,4.86007,4.26480
-0.52112,-2.47383,7.25197,-6.91598,-0.65242
4.67265,0.59884,4.61398,-4.74586,2.91049
5.49845,0.75726,9.44620,6.14257,2.07147
-3.26487,-7.21920,8.25581,1.84686,-9.01426
-6.66323,-8.20942,6.22470,-4.36113,-9.47795
2.11904,0.35941,8.64339,-0.40069,3.03884
10.43836,4.02228,3.03715,-2.20473,6.87993
5.43183,-0.65702,-4.17598,-11.35035,-0.35342
-1.39068,-3.00461,-6.20102,-16.33202,-3.39878
0.38709,-2.75112,-5.10258,-14.67963,-3.02770
-3.81530,-7.10090,-1.86797,-11.25599,-8.23242
-15.15605,-10.60774,-4.03566,-10.71363,-13.88870
-9.66581,-5.93861,-4.67990,-10.13372,-8.14168
7.18274,0.70466,1.55061,-4.99497,2.46159
12.44254,4.27433,5.56106,-0.80555,8.19635
10.46772,7.02781,4.66774,-0.72520,11.08181
9.39675,6.82058,1.82032,0.76715,8.85883
7.89943,1.99812,3.69783,0.62727,4.27947
5.58886,0.63782,6.15743,-0.34577,4.48039
7.24891,4.95210,6.26795,5.57755,8.31599
15.73232,5.96116,11.76380,13.13646,11.55700
19.04038,5.04312,13.89257,17.62287,11.13789
10.46577,3.51372,9.69700,15.32279,7.11716
6.62346,1.90654,5.11131,3.39759,4.90100
