EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
18.85815,-2.52209,-40.98104,-41.38397,30.05636
19.10449,-1.89784,-41.67748,-31.58619,32.49208
36.48651,12.79119,-32.68677,-9.87493,51.70609
44.36781,20.42776,-23.46709,-10.18683,56.90452
43.01267,17.38976,-18.04686,-14.96398,45.74465
38.80446,17.76849,-19.97504,-12.57710,43.14907
29.34492,17.35160,-22.87312,-18.82191,45.87703
30.97339,13.97956,-21.07216,-16.49003,42.55431
39.86312,9.86887,-23.30298,-0.84262,35.19214
36.82343,10.19946,-25.06465,0.13529,38.28424
29.40395,11.70105,-21.23517,-17.58672,50.19876
30.51166,4.96785,-14.55104,-30.40850,45.85804
34.43455,4.89439,-13.43983,-15.99257,34.15673
24.86983,8.23717,-22.54816,3.02461,35.69505
12.28842,-3.42365,-25.14785,-9.93701,34.52037
15.44477,-9.57825,-20.91604,-28.53247,23.95765
17.64335,3.37168,-22.74264,-18.20014,20.62854
10.26540,7.80393,-25.98164,-3.45367,20.50387
3.06960,-6.09069,-23.32608,-9.36196,6.73113
-3.34030,-6.56714,-14.85004,-22.11700,-10.12473
-12.53576,6.42992,-12.75213,-24.04077,-18.14836
-37.02906,-2.04341,-18.79365,-7.93082,-35.10745
-73.52482,-22.67646,-22.58015,4.80467,-66.84258
-105.21925,-24.36888,-28.47846,-16.53247,-102.36336
-130.43708,-10.08220,-29.47654,-35.53233,-133.99610
-139.49109,1.06084,-14.29373,-17.46437,-148.69534
-123.68211,-0.84274,-1.88254,-7.54263,-146.91193
-101.08123,-2.72531,-3.15495,-18.60765,-133.43575
-83.59117,9.16912,0.00296,-16.69823,-97.99761
-66.59832,10.19580,-4.92943,-15.29638,-55.98536
-41.45340,-4.12994,-14.43066,-15.53275,-29.42235
-12.53767,-5.16224,-6.65261,-5.25015,-10.01205
-1.25889,0.19819,-9.78411,-6.70461,2.56748
10.01988,5.55862,-12.91561,-8.15908,15.14701
38.93562,4.52631,-5.13756,2.12352,34.55730
64.08053,-9.79943,-14.63879,1.88715,61.12032
81.07338,-8.77275,-19.57117,3.28900,103.13257
98.56345,3.12169,-16.41326,5.19842,138.57071
121.16433,1.23912,-17.68567,-5.86660,152.04689
136.97330,-0.66447,-5.27448,4.05514,153.83029
127.91930,10.47857,9.90833,22.12310,139.13105
102.70146,24.76526,8.91025,3.12324,107.49832
71.00703,23.07284,3.01194,-18.21390,71.97753
34.51128,2.43978,-0.77456,-5.47841,40.24241
10.01797,-6.03354,-6.81609,10.63154,23.28331
0.82252,6.96352,-4.71818,8.70777,15.25969
-5.58739,6.48706,3.75786,-4.04727,-1.59618
-12.78318,-7.40755,6.41342,-9.95556,-15.36891
-20.16114,-2.97530,3.17442,4.79091,-15.49358
-17.96256,9.97463,1.34782,15.12324,-18.82269
-14.80620,3.82003,5.57963,-3.47222,-29.38541
-27.38761,-7.84079,2.97994,-16.43384,-30.56009
-36.95233,-4.49802,-6.12839,2.58334,-29.02177
-33.02945,-4.57147,-5.01717,16.99927,-40.72308
-31.92173,-11.30468,1.66696,4.17749,-45.06381
-39.34122,-9.80308,5.49643,-13.54452,-33.14928
-42.38090,-9.47249,3.73477,-12.56661,-30.05719
-33.49117,-13.58318,1.50395,3.08080,-37.41936
-31.86271,-16.95522,3.30490,5.41268,-40.74207
-41.32224,-17.37211,0.40682,-0.83213,-38.01411
-45.53046,-16.99338,-1.52135,1.55475,-40.60969
-46.88560,-20.03138,3.89888,-3.22240,-51.76957
-39.00430,-12.39481,13.11856,-3.53430,-46.57113
-21.62227,2.29421,22.10927,18.17696,-27.35713
-21.37594,2.91847,21.41282,27.97474,-24.92140
-38.19847,1.50273,17.28108,12.36699,-33.73934
-43.85652,3.36359,13.09971,3.42801,-37.76802
-28.48684,-2.86726,7.07043,7.32571,-37.30835
-6.92234,1.40684,19.17647,12.97411,-27.52280
-0.75207,19.43965,34.75612,25.81673,-11.95501
-16.03725,14.27491,18.57566,26.71974,-14.33983
-28.34855,-8.24260,-7.84985,2.45842,-35.87947
-22.36251,-4.35876,-11.20631,-10.85497,-42.16445
-16.14328,15.60618,4.82801,0.68838,-26.95351
-20.25475,17.58850,19.07883,18.00029,-18.74712
-26.15224,5.53929,15.37315,25.35136,-24.58216
-21.67641,1.03243,4.57770,11.94267,-25.67974
-9.37118,7.43993,7.24114,-0.86501,-16.60085
-15.52890,1.47137,8.82475,5.63683,-20.05047
-35.12815,-11.40502,-6.86879,11.18386,-35.11192
-26.43208,-6.90670,-11.55854,6.74206,-33.79900
-4.11197,-3.13793,-0.53144,1.59918,-23.81717
-9.65747,-1.69455,-1.70817,4.33498,-20.50462
-23.98071,10.73953,-5.38041,8.55812,-21.81987
-19.16707,9.89106,2.15501,-1.70610,-29.93501
-7.66627,-1.69026,11.23706,-9.41824,-30.29698
-11.23074,0.85582,8.91558,-4.57050,-21.05149
-20.57711,4.11051,-1.84153,-3.12326,-20.38450
-14.15191,-4.31900,2.38725,3.20944,-18.43059
-1.06852,-2.91291,8.53529,10.58983,-8.05284
3.38671,8.77567,-2.40257,-0.22730,-2.22932
-2.11315,4.49441,-4.63191,-6.17744,-3.45415
-8.25254,-5.08007,4.90440,7.05631,-5.46426
-5.20645,-3.86116,7.07303,6.04436,-6.92822
0.66412,-1.91325,4.59019,-4.62073,-5.39456
1.38535,0.58940,4.52030,7.73536,-0.12028
-3.69523,1.30114,5.23510,15.47167,-2.03199
-4.14696,-2.01618,4.42818,0.63045,-5.26588
2.10297,0.32608,6.34978,-3.63042,2.28300
-4.54468,0.53118,-2.90044,-2.52509,-0.66349
-22.43368,-13.58953,-32.61354,-22.78106,-28.17249
-35.71536,-25.05072,-44.82565,-50.96484,-53.48665
-43.74852,-16.37198,-26.92767,-60.61216,-52.81294
-41.08506,-8.12695,-16.11210,-45.68282,-37.63449
-22.06029,-11.65345,-16.13388,-16.48957,-21.13331
-2.57324,-5.30315,-4.12937,9.75036,-3.14267
-0.39098,5.86671,7.17905,11.49978,0.67045
-5.72882,8.10300,3.98097,-0.71121,-8.74965
-5.00262,10.20329,9.58630,7.84905,-4.18924
-6.93457,12.58514,22.57270,23.78295,8.63533
-11.76007,13.59780,21.33759,20.04934,12.41517
-12.42113,9.29087,18.70451,10.82307,8.96218
-12.94402,-1.79912,14.12541,10.40699,3.89061
-8.22712,-7.86617,2.91366,14.85715,6.87003
-1.23466,-10.19265,4.42224,14.65915,11.18193
-7.48974,-10.24016,8.41586,4.72711,3.62339
-17.17288,-3.69661,-0.23429,-8.82003,-6.23490
-14.78336,1.14172,-11.87977,-16.47723,-12.11584
-12.89605,-1.03119,-16.15071,-13.80883,-18.29360
-16.29220,1.42907,-8.49139,-4.70221,-15.65791
-3.71712,15.56904,2.68102,5.86040,2.05266
10.45213,21.11595,7.36388,9.33752,11.98683
-1.49554,20.10859,5.72371,5.24687,3.85179
-14.45938,27.18939,0.49417,2.11960,-0.15494
-14.96237,21.48326,-5.22215,-4.58756,-2.79885
-19.50975,10.90213,-8.20621,-8.76383,-11.44015
-19.53062,10.01194,-12.55788,-9.15683,-12.95855
-7.11239,4.51631,-21.46155,-20.59511,-11.48477
0.69232,6.26393,-18.40263,-24.02243,-9.03700
-5.35396,12.08996,-7.82653,-11.05781,-4.66301
-8.98419,4.43427,-16.05288,-4.72615,-5.55985
-6.55197,2.84813,-21.63258,-0.47427,-6.17840
-6.21967,10.83980,-12.16241,3.43000,-2.72205
4.48694,9.74761,-10.52422,-3.90846,0.81894
13.43054,6.55766,-5.82963,-8.17928,-0.10647
0.52690,9.56635,-2.32587,-0.85471,-5.71022
-8.08382,7.42802,-12.58872,5.24394,-7.38256
-5.66562,2.35762,-14.45677,3.32477,-4.88017
-10.19522,6.24089,-11.63381,-4.90829,-5.06570
-9.27262,9.30421,-15.12593,-12.79156,-9.53276
-2.27983,5.22274,-11.22431,-9.46589,-12.95150
-6.20281,5.75718,-5.07026,-5.30845,-11.12188
-8.72824,12.00138,-7.79584,-10.91404,-7.57673
2.87466,17.57632,-2.22566,-1.37387,2.82481
11.31951,18.63141,12.93251,16.11060,16.84110
15.87804,16.88171,13.55814,9.54722,17.24579
21.70071,18.46013,5.13316,-1.85902,5.70331
9.81582,13.13904,-0.50842,-2.05155,-5.35420
4.49604,4.05439,-0.74031,2.76471,0.51056
23.86250,8.33663,9.50933,9.60237,16.95024
15.93151,9.83616,2.87862,-1.94137,8.83478
-13.74112,-1.61308,-21.33754,-23.80007,-12.03494
-4.32024,-3.22693,-13.62817,-15.40046,-3.16094
21.79285,11.10818,14.44321,14.10937,19.60540
15.16359,12.37578,18.39245,22.63441,12.32984
-4.16310,-4.86322,9.66065,11.34682,-9.04819
-9.12367,-10.23312,10.44348,4.31684,-6.91821
-3.79055,-6.53645,13.32798,1.78480,0.34220
5.54300,-8.69366,10.14855,2.98222,-5.43626
7.57206,-3.77810,7.90920,6.34964,-4.32601
-0.94789,0.34690,5.98956,0.51739,0.86872
-10.08350,-11.47029,0.38393,-6.03713,-6.24680
-14.80514,-14.86321,-5.59649,-5.82675,-14.56316
-3.76624,-1.37856,-11.69688,-5.69592,-11.47878
