EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
87.64677,41.07709,79.92422,111.93168,122.08281
71.66661,20.80597,66.19929,76.46217,104.37028
85.76058,25.33024,59.75079,73.84612,98.73645
85.89279,48.57261,66.19384,93.47945,89.89307
81.90444,75.42608,84.69538,101.04266,94.82386
61.81878,59.18469,75.88634,80.21131,88.71223
32.49356,25.98076,47.64901,59.38624,71.77590
68.81566,45.94399,54.75430,74.20188,95.09523
111.51391,46.41365,55.95732,78.59263,111.30653
102.17359,24.46241,52.91913,66.89173,105.68678
82.36459,36.32451,59.81736,61.13354,100.65126
74.15800,39.08523,48.37515,66.87530,87.11051
82.12771,27.26618,48.15820,85.98157,89.21193
84.36746,24.36550,54.66967,78.37605,95.74817
79.10104,33.60009,58.55853,69.95418,89.93400
64.39904,22.03775,56.64389,71.65108,74.81834
46.34176,-3.26775,41.97208,53.68961,63.46711
58.37915,18.17935,49.42318,60.91901,72.03084
62.48700,35.23529,56.59044,72.10421,69.48033
58.17833,21.33990,55.62967,56.99504,72.68928
61.45032,19.79360,55.61685,45.36184,78.49216
47.99077,20.56760,37.29030,37.47809,51.98539
48.42911,18.36877,37.05434,45.75437,50.88043
42.91523,4.28134,39.47951,53.97437,61.05497
30.50193,9.87550,31.31142,53.06206,45.40549
52.94582,34.01844,41.54521,63.91646,48.55069
59.84974,8.91842,36.97799,61.78503,58.42620
32.16698,-15.50738,20.62317,37.26219,44.17794
6.45119,-9.55113,11.81869,18.71264,17.03680
25.07424,-6.02120,19.83725,38.63897,28.14730
32.16137,-4.40292,17.36182,35.23939,26.59145
5.42147,-2.76733,0.74927,4.05615,-0.18660
46.16337,18.07232,34.26132,40.46665,55.80850
86.90527,38.91198,67.77337,76.87715,111.80361
60.16538,40.54757,51.16082,45.69392,85.02555
67.25250,42.16585,48.68539,42.29434,83.46971
85.87555,45.69577,56.70395,62.22067,94.58021
60.15976,51.65203,47.89947,43.67111,67.43907
32.47701,27.22623,31.54465,19.14828,53.19081
39.38093,2.12621,26.97743,17.01685,63.06632
61.82481,26.26915,37.21122,27.87125,66.21151
49.41152,31.86331,29.04313,26.95894,50.56204
43.89764,17.77587,31.46831,35.17894,60.73658
44.33597,15.57705,31.23235,43.45522,59.63162
30.87642,16.35104,12.90579,35.57147,33.12485
34.14842,14.80475,12.89297,23.93826,38.92773
29.83974,0.90936,11.93220,8.82910,42.13668
33.94760,17.96530,19.09946,20.01429,39.58617
45.98498,39.41240,26.55057,27.24370,48.14990
27.92770,14.10689,11.87875,9.28223,36.79867
13.22571,2.54456,9.96411,10.97912,21.68301
7.95929,11.77914,13.85297,2.55726,15.86883
10.19903,8.87847,20.36444,-5.04826,22.40508
18.16874,-2.94058,20.14749,14.05800,24.50650
9.96215,-0.17986,8.70528,19.79977,10.96575
-9.84685,11.68224,15.60352,14.04158,5.93022
-19.18717,-10.26900,12.56532,2.34068,0.31048
23.51109,-9.79934,13.76835,6.73143,16.52177
59.83319,10.16389,20.87363,21.54707,39.84111
30.50797,-23.04004,-7.36369,0.72199,22.90478
10.42231,-39.28144,-16.17274,-20.10935,16.79315
6.43395,-12.42796,2.32880,-12.54614,21.72394
6.56616,10.81441,8.77186,7.08718,12.88056
20.66014,15.33868,2.32336,4.47114,7.24673
4.67997,-4.93244,-11.40158,-30.99837,-10.46580
-18.13537,-17.32655,-8.31417,-30.54133,-22.69212
-19.99979,-16.63087,-2.53778,3.77182,-16.34179
-5.53536,-8.04044,3.32678,17.60663,0.60252
13.11065,-4.09540,6.21070,3.14628,12.49148
10.28342,-13.51733,-12.79777,-23.12808,-0.73089
10.21239,-1.16360,-14.17461,-14.85560,-5.12486
-4.54585,-6.89071,-13.84105,5.70165,-5.53051
-29.18134,-31.63927,-22.78760,3.42840,-11.39134
-18.00735,-25.87420,-16.92751,-12.15670,-6.80369
-9.74096,-23.03350,-19.37933,-34.77602,-15.76014
