EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
12.77290,-17.03861,23.87857,29.14294,89.90948
19.95741,-22.74300,20.54585,28.50720,87.34233
8.34100,-30.64630,12.78576,17.74966,69.30354
-7.13615,-32.08538,5.85949,8.17836,54.12842
-8.14441,-21.67768,3.52202,8.29461,48.87682
-9.91980,-17.82432,-1.74936,8.78925,35.71126
-22.77811,-18.67378,-4.43518,7.39365,12.08955
-49.27176,-15.74607,3.19979,0.12776,-20.33331
-80.28823,-13.22714,8.12451,-10.56687,-52.42234
-103.62818,-15.25991,2.89833,-14.04974,-76.91117
-132.70178,-18.12484,1.95578,-8.74850,-109.96921
-176.80836,-17.52708,0.22375,-11.90506,-158.00736
-207.10248,-20.00410,-14.68213,-32.38578,-193.23547
-199.38477,-23.10241,-21.25502,-37.62432,-191.72125
-175.53777,-21.26339,-11.51331,-21.52097,-169.00675
-147.64971,-11.97645,-2.84649,-17.77152,-137.29024
-105.41350,-2.36599,2.97908,-22.80285,-94.94699
-63.98302,-11.36981,8.40927,-17.29853,-54.07078
-36.67693,-18.72434,10.77783,-7.65489,-19.08696
-22.29919,-9.18430,7.03571,-10.72961,2.43108
-22.12029,-11.05925,0.19671,-23.17092,1.69316
-25.30530,-23.70407,-2.28532,-22.99056,-3.54090
-16.90754,-18.71831,0.97210,-7.75177,4.25444
0.89027,2.64354,6.32375,3.10527,19.44845
10.73474,7.22902,4.58089,-3.62161,21.83836
5.76170,-6.35304,1.14457,-11.81224,9.30185
-2.65305,-6.68177,5.36947,-8.59061,3.27206
-8.01117,2.53950,3.02022,-8.85061,2.76425
-9.94326,1.49628,-6.30002,-9.03506,-1.93237
-8.98695,-5.23506,-4.45408,-2.23673,6.11304
-7.04402,-4.51295,1.52713,3.58784,5.03264
-2.93319,-0.52367,1.08671,2.96309,-3.41236
1.77670,-2.38551,2.14193,-6.80196,24.80843
6.48659,-4.24735,3.19714,-16.56701,53.02922
10.59742,-0.25807,2.75673,-17.19177,44.58422
12.54035,0.46404,8.73794,-11.36720,43.50381
13.49666,-6.26730,10.58387,-4.56886,51.54922
11.56456,-7.31052,1.26363,-4.75331,46.85260
6.20645,1.91075,-1.08561,-5.01331,46.34479
-2.20830,1.58202,3.13929,-1.79168,40.31500
-7.18134,-12.00004,-0.29703,-9.98231,27.77850
2.66313,-7.41456,-2.03989,-16.70919,30.16841
20.46094,13.94728,3.31176,-5.85215,45.36241
28.85870,18.93304,6.56918,9.38663,53.15776
25.67369,6.28823,4.08714,9.56700,47.92370
25.85259,4.41328,-2.75185,-2.87432,47.18577
40.23032,13.95332,-6.49397,-5.94903,68.70382
67.53642,6.59879,-4.12541,3.69461,103.68763
108.96690,-2.40503,1.30477,9.19892,144.56384
151.20311,7.20543,7.13035,4.16760,186.90709
179.09116,16.49237,15.79716,7.91705,218.62360
202.93817,18.33138,25.53888,24.02040,241.33810
210.65588,15.23308,18.96599,18.78185,242.85232
180.36175,12.75606,4.06011,-1.69887,207.62421
136.25518,13.35382,2.32808,-4.85542,159.58607
107.18158,10.48889,1.38552,0.44582,126.52803
83.84163,8.45612,-3.84066,-3.03705,102.03919
52.82515,10.97505,1.08406,-13.73169,69.95017
26.33151,13.90276,8.71904,-20.99757,37.52730
13.47320,13.05330,6.03322,-22.39318,13.90559
11.69780,16.90665,0.76183,-21.89853,0.74004
10.68955,27.31435,-1.57563,-21.78229,-4.51157
-4.78760,25.87528,-8.50191,-31.35359,-19.68669
-16.40401,17.97198,-16.26199,-42.11112,-37.72548
-9.21950,12.26759,-19.59471,-42.74686,-40.29262
-6.59614,2.98679,-22.56957,-45.39744,-42.51826
-8.18875,0.42397,-18.04921,-47.01707,-49.17788
0.48334,2.34543,-7.27842,-37.66306,-47.60953
5.36472,3.20224,-3.23159,-28.12462,-43.40830
-0.60556,7.66121,-5.24627,-30.72113,-47.89083
-4.50362,9.49467,-4.53676,-39.25895,-55.16042
-0.06401,13.14387,8.33324,-35.54304,-49.34240
6.21604,20.01746,21.83145,-23.40428,-36.41681
6.71120,21.53866,17.36053,-19.87669,-31.92798
2.64668,19.77850,7.51823,-22.85596,-33.00284
1.38453,19.86154,6.50290,-22.70981,-33.07667
2.99174,22.53636,9.07502,-16.40101,-29.77880
-0.12353,19.56801,9.58789,-11.68350,-26.03882
0.12206,14.00724,9.04242,-11.36092,-23.48734
7.64082,14.23509,7.53206,-8.73496,-21.11244
7.21643,14.02498,2.74113,-8.55496,-20.98986
5.47025,15.65264,2.17676,-10.30284,-18.92400
8.44913,13.89447,4.08934,-9.87555,-20.59103
4.32218,3.94634,-1.91325,-8.98116,-29.93420
-1.04781,5.57735,-6.04637,-2.91035,-31.56041
-4.27772,9.13028,-7.83965,-1.10630,-31.42371
-7.46645,0.77931,-11.68599,-4.39109,-34.33496
-6.93254,0.03800,-4.67148,2.48240,-26.57523
-9.63172,7.28913,6.36949,8.55624,-22.09154
-13.61650,8.29046,6.74516,7.96711,-29.38991
-13.98500,5.43409,1.66096,12.42278,-30.62864
-16.57288,7.21668,-2.69284,17.00911,-22.20763
-16.79468,7.58157,-5.81161,13.16089,-17.02720
-12.97150,4.62107,-2.36970,11.76133,-18.57376
-13.45347,11.80155,6.27968,21.17511,-15.55927
-14.16995,20.25148,7.28694,26.84995,-9.61139
-5.56313,18.32725,6.95333,25.50564,-7.39188
1.18293,14.43012,12.45931,26.18212,-6.22997
-3.67196,11.90482,10.65167,26.68845,-8.24637
-6.50319,13.17369,8.05448,30.03830,-13.17483
-6.46474,16.35996,10.70967,32.91139,-17.87396
-9.79767,16.91224,1.91570,26.68177,-19.82372
-17.37352,13.67049,-7.37052,20.10698,-24.42596
-25.31559,10.99943,3.27819,22.52924,-30.06724
-12.33783,17.29419,13.81255,29.12188,-18.97756
9.11512,20.62099,4.79134,23.67242,-7.08719
8.68296,16.26718,-2.81172,14.09489,-10.52605
2.56882,14.42236,3.02106,23.89569,-8.26309
4.51051,13.95619,2.48794,38.31647,-2.82646
1.77253,17.98578,-5.72216,39.35304,-8.99489
-5.45088,19.13389,-8.43415,33.82823,-18.48283
-9.48232,11.83693,-5.43418,32.59329,-21.03589
-13.04613,11.88023,-3.60973,39.28387,-18.28001
-17.28381,17.06846,-11.80294,41.17149,-17.01699
-16.49728,15.18724,-18.54549,35.51617,-15.90729
-15.34381,5.86880,-13.44133,32.82720,-15.11288
-17.65023,1.35750,-9.65657,37.84274,-15.87866
-16.87030,7.96819,-6.79953,46.87797,-13.82797
-19.72614,8.91467,-5.66912,43.62449,-17.35358
-34.64978,3.72405,-16.17507,29.11715,-31.68974
-47.03525,4.82034,-21.19279,23.12107,-40.59001
-39.96285,10.11577,-6.71336,32.30674,-31.16656
-24.98063,15.45065,5.86202,48.86127,-14.21866
-22.15110,12.08117,3.48644,58.18261,-9.75885
-24.62501,6.99537,2.56430,56.72177,-13.20131
-23.67026,15.03027,2.09174,48.60756,-14.78499
-27.90129,17.59870,-11.60899,35.60834,-22.63745
-34.36547,5.03845,-22.37141,28.24277,-32.04950
-31.46051,1.59721,-19.68414,30.11616,-31.06530
-23.09195,13.27466,-15.34310,33.13510,-23.35814
-22.99008,13.87792,-14.27557,33.12378,-23.00539
-31.17354,1.97356,-17.23608,31.10949,-30.15677
-33.39521,5.92668,-17.98762,32.72859,-25.56830
-33.66390,16.88274,-15.33982,32.37085,-16.44963
-42.50707,18.80701,-14.10235,26.56228,-23.29956
-50.41361,20.09072,-14.36151,26.34289,-31.13572
-51.23450,12.87248,-23.62767,30.44983,-20.87142
-47.56261,0.14018,-34.30174,36.02790,-3.32318
-45.88712,0.67056,-31.56287,40.75564,1.14760
-53.76269,11.51709,-25.20278,37.90416,-3.08911
-65.13966,17.79733,-29.53902,29.88024,-5.19968
-69.30131,14.94026,-38.06940,23.00184,-14.30037
-63.78591,12.89558,-32.91896,25.31736,-22.13256
-56.97450,14.88099,-23.50286,29.47454,-15.38848
-57.15359,13.59153,-31.16310,24.66155,-9.17498
-59.21740,6.48698,-42.20380,18.94947,-14.57170
-57.32906,-2.24251,-41.85133,14.34731,-23.10820
-54.51568,-5.59748,-44.16810,11.02035,-24.64129
-52.52731,-9.08100,-49.95544,12.58136,-22.05225
-45.14324,-12.63474,-41.31807,16.30215,-16.77495
-33.68422,-3.55500,-27.83682,19.95775,-8.22090
-23.50744,10.16158,-28.99232,22.29615,-0.50606
-0.08292,19.28018,-31.28044,27.46181,26.38025
40.95469,22.65449,-28.38856,30.81118,78.00136
82.86967,24.99307,-30.62577,28.55738,125.57513
129.78417,36.59192,-28.56980,37.09043,178.32886
190.99562,41.98045,-25.01345,50.24140,258.14037
243.82362,36.65740,-34.14035,50.58660,328.18700
253.98663,40.00779,-42.56880,49.10884,338.04378
222.89719,43.79108,-36.72681,53.43316,297.79885
185.63422,34.38985,-34.02700,52.16691,251.45562
151.58065,19.61215,-52.48067,38.03881,204.51867
108.51690,11.17321,-73.75252,24.07211,146.98920
68.78510,7.33822,-81.43858,21.52407,96.91704
43.73456,1.81780,-91.64464,19.55993,61.44370
22.19339,1.77814,-102.08792,13.46542,30.40940
-4.60781,1.31361,-99.06864,7.00724,3.83707
-30.55545,-6.42504,-98.34632,-0.46710,-19.94351
-42.63064,-7.24712,-104.10653,-5.06322,-39.12912
-38.95785,2.27171,-98.94008,0.89346,-42.31861
-40.81441,6.95715,-91.69719,10.10218,-41.60468
-66.27534,-7.42822,-103.08192,0.18948,-60.52305
-87.55646,-26.27003,-113.75334,-14.31552,-77.26007
-80.67454,-27.28635,-100.65449,-9.91529,-73.71692
-76.11528,-19.36798,-84.13992,-8.46810,-78.86388
