EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
-78.55435,73.74571,16.97051,46.59610,41.82008
-47.14850,88.54117,31.52366,54.85942,70.28982
-34.73500,87.45722,30.84928,62.94937,53.99056
-58.38446,74.94346,26.48281,54.77157,33.56853
-57.16577,83.18793,29.34135,57.70186,57.18467
-39.21206,93.98735,27.20671,64.49287,69.96260
-40.27096,87.34603,22.66184,55.49372,54.85358
-37.52002,74.76185,20.59159,44.70945,51.40339
-25.95377,72.53867,23.42031,50.41747,61.32138
-23.95930,80.34923,31.90034,58.66634,68.25630
-20.49012,82.94289,35.24239,55.41264,72.14128
-9.68943,79.25328,29.53809,55.65579,72.21618
-24.34860,66.53195,19.31093,49.36335,51.76798
-56.47960,58.38501,12.31764,27.52973,29.91284
-51.74970,64.43708,11.73995,17.71375,39.20596
-19.44076,55.05505,12.46939,29.00956,51.34826
-14.21140,47.12679,16.13206,44.26779,48.06647
-33.74823,63.69381,20.55368,43.79342,44.36317
-34.40881,68.01472,18.59792,33.72108,38.29329
-27.20260,48.58446,10.03231,32.60939,31.56159
-32.55659,32.71758,1.36912,32.08094,30.08990
-11.59785,33.53214,3.93285,30.73197,33.42911
16.51910,33.26176,9.78588,28.39949,35.42582
-6.49225,19.74116,1.83381,15.24200,28.76580
-35.00413,15.31304,-9.41327,4.73809,17.50980
-10.17472,28.69154,-4.35235,3.23283,17.76192
20.92617,35.65793,6.42838,6.20110,31.07921
-0.08194,19.83638,-0.39195,9.24462,19.01241
-22.74644,6.98254,-10.94232,2.07204,-13.06818
-0.18168,21.37781,-7.70556,1.10432,-0.79998
28.02961,17.00194,-3.54618,-3.00661,15.22372
18.28538,-0.38431,-1.79480,-6.56137,3.26897
-24.91795,21.35829,1.23322,25.17243,23.47112
-68.12128,43.10089,4.26123,56.90624,43.67328
-77.86550,25.71464,6.01261,53.35148,31.71853
-49.65421,21.33878,10.17199,49.24054,47.74223
-27.08946,35.73405,13.40875,48.27283,60.01043
-49.75396,22.88021,2.85838,41.10025,27.92983
-70.76207,7.05865,-3.96194,44.14377,15.86304
