EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
-19.58526,-73.91115,-43.93368,-50.37057,-10.00570
-30.03290,-83.62287,-51.88600,-64.68314,-23.72747
-30.80290,-63.65235,-43.10472,-61.90564,-24.73055
-15.48244,-45.17645,-29.39427,-45.51552,-7.74074
-7.95485,-54.66019,-24.92256,-39.76373,0.24392
-7.76923,-56.91457,-29.45048,-34.64062,0.36425
-9.31932,-48.32491,-21.79018,-30.50603,-0.91863
-0.67047,-39.07123,-4.79938,-19.96406,7.14120
6.73885,-35.43525,-0.91507,-9.42508,12.23644
4.58663,-34.95142,-0.79251,-6.69672,10.69657
11.75779,-26.07976,4.90415,3.50085,23.17595
15.58053,-25.06803,15.41487,12.89014,29.96237
16.44219,-24.35950,27.06906,21.08884,29.67451
16.71014,-22.94835,26.99445,19.61241,27.38172
9.69479,-28.90829,20.75754,5.59113,16.57657
12.07466,-19.27786,17.37614,5.44282,17.34834
13.54942,-8.47806,18.99213,7.21729,19.75434
11.62005,-11.73872,23.25639,5.38421,16.76999
11.08233,-20.96976,18.28946,4.49219,13.21597
8.43783,-22.85322,11.08573,-0.41242,6.61910
17.57087,-4.60984,12.39818,6.41075,13.25462
20.31665,-4.51572,18.25050,12.49735,18.81824
10.01743,-22.38877,18.58928,8.03829,10.14768
3.84421,-17.01015,10.56983,0.74800,-1.65962
1.01310,-8.02053,10.25084,-5.78025,-4.78064
1.80449,-13.05523,10.62527,-1.94906,4.22254
-7.95792,-22.27081,1.24893,-7.68036,-5.74750
-14.11973,-14.22976,0.26549,-13.03442,-18.08650
-3.55141,3.53418,2.04935,0.43631,-6.34780
-1.36270,-8.11832,-0.81592,4.37919,0.87461
-1.91740,-9.80043,1.80927,6.26071,-1.52305
0.45309,2.39374,2.43691,6.18950,-1.30408
0.28053,-22.39332,-1.85249,-11.19640,6.21600
0.10797,-47.18038,-6.14188,-28.58230,13.73608
2.47846,-34.98621,-5.51424,-28.65351,13.95505
1.92376,-36.66833,-2.88905,-26.77199,11.55739
4.11246,-48.32083,-5.75432,-22.82911,18.77980
14.68079,-30.55688,-3.97046,-9.35838,30.51850
8.51898,-22.51583,-4.95390,-14.71244,18.17951
-1.24343,-31.73141,-14.33025,-20.44374,8.20946
-0.45205,-36.76611,-13.95581,-16.61256,17.21264
-3.28316,-27.77649,-14.27481,-23.14080,14.09162
-9.45637,-22.39787,-22.29425,-30.43110,2.28432
-19.75559,-40.27092,-21.95548,-34.89015,-6.38624
-17.00982,-40.17680,-16.10316,-28.80355,-0.82262
-7.87677,-21.93342,-14.79070,-21.98038,5.81290
-10.52128,-23.81688,-21.99444,-26.88499,-0.78397
-11.05899,-33.04793,-26.96136,-27.77701,-4.33799
-12.98837,-36.30858,-22.69710,-29.61010,-7.32234
-11.51361,-25.50879,-21.08111,-27.83562,-4.91633
-9.13374,-15.87835,-24.46252,-27.98393,-4.14457
-16.14908,-21.83829,-30.69942,-42.00522,-14.94972
-15.88113,-20.42714,-30.77403,-43.48164,-17.24251
-15.01948,-19.71861,-19.11985,-35.28294,-17.53036
-11.19674,-18.70688,-8.60913,-25.89365,-10.74395
-4.02557,-9.83522,-2.91247,-15.69609,1.73543
-6.17779,-9.35139,-2.78991,-12.96772,0.19557
1.23153,-5.71541,1.09440,-2.42874,5.29080
9.88038,3.53827,18.08520,8.11323,13.35063
8.33029,12.12793,25.74551,12.24782,12.06776
8.51591,9.87355,21.21758,17.37093,12.18808
16.04349,0.38980,25.68930,23.12272,20.17274
31.36396,18.86570,39.39975,39.51284,37.16256
30.59395,38.83622,48.18102,42.29034,36.15948
20.14631,29.12451,40.22870,27.97777,22.43770
24.22413,21.05731,28.99185,30.30773,23.60230
32.66049,31.78919,30.45046,41.66195,30.64721
33.96784,35.95641,32.20858,39.44435,32.02853
18.88874,14.15086,26.86869,19.09252,18.11831
17.25144,12.49733,27.15197,19.36549,19.20608
35.74909,33.83487,32.91016,43.12544,40.61784
22.54617,20.96406,23.31256,33.55260,27.26693
0.28088,3.63760,14.47044,14.16713,5.73376
3.24976,7.27436,30.26011,17.19382,10.07463
12.01682,6.98269,32.61561,19.01399,14.80633
12.57357,4.95277,13.02866,12.49188,13.27756
1.05583,3.31019,11.86387,3.26115,7.28207
-0.05972,6.57050,25.37701,10.61806,11.70095
6.41226,5.96327,28.57833,19.54503,15.38257
4.18534,0.97725,20.94864,8.18896,2.71406
3.01659,4.87313,15.92696,0.27302,-0.95324
-4.70568,2.24329,14.03908,-1.08451,-0.59303
-8.22274,7.23868,9.82072,6.85744,-2.23659
-4.82936,19.39949,10.30509,15.77899,-2.62968
-3.92494,15.05340,12.58733,8.84446,-3.86981
4.29298,13.79482,10.35306,8.41544,-1.15993
4.77858,17.86648,5.91171,11.91022,-3.81393
2.18399,19.78818,-0.04343,8.02474,-1.93685
0.46621,16.55742,-2.37343,1.75099,-1.76083
-7.59966,15.76626,1.95710,1.90268,-7.72504
-1.03500,25.89536,9.69391,13.92507,3.89725
8.27130,13.97747,11.62990,14.06862,9.06587
11.29927,4.55815,9.77494,15.98535,5.62431
11.75124,30.34057,22.30274,30.40285,12.13281
8.26730,45.18843,35.86157,30.73062,16.13011
20.31374,38.74062,35.41043,33.45514,24.35968
27.26974,34.82328,38.62097,39.52931,26.04018
17.76987,41.41179,42.18009,38.26756,18.24399
17.43350,44.38470,35.78918,40.95042,21.23889
21.23222,31.25919,29.14481,40.93478,25.38495
22.16104,25.14524,27.52490,39.42181,23.50449
18.17445,27.15756,26.86381,34.73555,17.09471
16.60578,29.47268,18.56991,32.01498,19.96484
15.41720,27.10535,5.97168,30.03251,24.85273
4.91141,12.55653,-0.08427,14.32667,10.04420
7.43145,8.76582,2.24262,14.24436,4.31820
12.74004,10.96407,7.10024,25.74773,7.83338
8.30013,14.40769,3.78851,24.28403,5.05625
9.28645,20.28951,-3.41218,23.41993,5.31509
8.63126,4.23631,-8.67538,18.42918,-6.89748
11.95332,-5.08751,-16.12020,12.49550,-15.37612
20.11928,4.17466,-20.74596,8.03888,0.54436
34.98114,3.56386,-24.33504,6.57745,23.31773
59.94740,-3.09185,-28.41028,11.93838,41.59895
69.80120,-9.56089,-31.09116,-0.80775,51.73543
72.97695,-3.92441,-34.94313,-14.68991,63.48188
72.88543,-1.26270,-33.53964,-13.79817,64.61533
52.45411,-15.20389,-31.33721,-16.31629,45.01352
30.90723,-15.36818,-32.19327,-17.75001,29.01727
16.07472,-9.31706,-31.54322,-22.68345,14.63821
2.70300,-13.03773,-36.43186,-24.84829,0.00523
-11.42773,-22.72422,-46.46884,-32.09762,-16.29257
-25.66923,-31.67660,-60.40275,-67.28320,-42.21108
-28.12192,-29.48638,-66.61645,-86.05089,-53.92855
-15.46964,-21.34612,-36.50264,-40.94608,-34.09638
13.40880,4.19374,13.14848,42.15166,8.95143
30.12478,22.90825,34.00787,76.20128,30.35003
18.85534,11.74171,21.45631,45.41340,15.05814
16.84565,16.90117,7.14061,33.62687,14.71346
17.57130,23.96767,1.08685,38.19646,21.23158
9.48605,13.08161,-4.69504,24.46444,8.16461
8.29840,11.77437,-6.36701,13.69650,-1.86500
1.73109,8.95746,-7.97094,9.49604,-4.27739
-3.42068,7.55780,-5.62025,15.78780,-0.67455
-0.74880,13.84857,6.62443,20.44718,-0.17581
-3.51753,16.76540,3.41758,15.37670,-7.64484
