EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
1.80437,5.87411,-11.61809,-9.32793,32.21803
-4.55632,-7.27979,-10.33922,5.52646,24.45213
14.98593,-9.90831,-3.73801,4.15585,11.60232
17.68442,-23.63795,-3.50388,-17.90119,17.29929
2.74212,-39.81326,-10.98334,-22.54804,24.25473
0.42264,-15.18955,-14.96124,2.37379,9.84605
15.72539,19.50989,-4.29439,10.66125,10.93723
36.37322,11.17630,14.13367,-7.78074,44.64756
48.71459,-5.69493,23.83597,4.79150,60.27854
32.37157,9.77084,23.18925,36.64437,31.51399
-8.49807,7.77847,7.92098,2.42041,-4.23117
1.91431,-18.17584,3.45568,-39.34526,10.07118
49.19910,-18.25088,14.80656,-1.65919,37.70588
26.45460,-1.30578,3.23833,25.19270,17.51460
-6.06673,10.93267,-8.57877,-3.08715,5.99698
32.09937,7.25221,1.67994,-13.51694,27.04866
52.59523,5.91512,6.84038,-2.48909,34.22621
27.10290,22.32706,2.34016,-6.67167,28.61131
25.41557,0.90748,1.16495,-7.97912,22.21030
36.81293,-45.90799,6.82710,8.14653,19.36510
17.30164,-30.11658,5.25748,6.44775,19.79411
3.43994,26.35404,0.00705,-9.22049,14.70034
25.51982,26.74099,4.47834,-11.07348,8.62753
33.33800,-12.92642,6.64269,-10.57687,13.15826
19.84590,-6.88835,9.49699,-1.48900,22.95021
27.17427,23.16405,11.99530,10.30644,14.69367
37.35390,10.67359,9.74306,7.06675,8.35142
14.61442,-22.90313,16.47679,2.76232,23.06875
1.63543,-12.39607,20.92241,-0.78009,18.34360
32.66000,22.30306,11.09693,4.12657,2.66041
36.50014,21.23773,0.51206,14.08974,-5.74500
8.75996,4.35561,-1.31105,7.84874,-6.26046
10.72252,-1.23491,0.14748,-0.79900,21.29905
12.68508,-6.82543,1.60600,-9.44674,48.85856
-15.05509,-23.70756,-0.21710,-15.68775,48.34310
-11.21496,-24.77289,-10.80197,-5.72458,39.93770
19.80962,9.92624,-20.62746,-0.81792,24.25450
6.83063,20.43331,-16.18183,-4.36033,19.52936
-15.90886,-13.14342,-9.44810,-8.66476,34.24669
-5.72923,-25.63388,-11.70034,-11.90445,27.90443
1.59914,4.41852,-9.20203,-0.10900,19.64789
-11.89296,10.45660,-6.34773,8.97887,29.43984
-4.07478,-29.21082,-4.18338,9.47547,33.97057
18.00511,-28.82387,0.28791,7.62248,27.89777
4.14340,27.64676,-4.96253,-8.04576,22.80399
-15.36789,43.43816,-6.53214,-9.74454,23.23300
-3.97053,-3.37731,-0.86999,6.38112,20.38780
-5.65786,-24.79689,-2.04520,5.07366,13.98679
-31.15019,-8.38495,-6.54542,0.89108,8.37189
-10.65433,-9.72204,-1.38498,11.91893,15.54944
27.51177,-13.40249,8.87372,1.48914,36.60113
-5.00956,-1.16405,-2.94337,-26.79071,25.08350
-27.75405,15.78106,-14.51160,0.06118,4.89223
19.53073,15.70601,-3.16072,37.74726,32.52692
29.94311,-10.24829,-7.62603,-4.01841,46.82927
-10.92653,-12.24066,-22.89429,-38.24237,11.08411
-27.26955,3.22511,-23.54101,-6.38951,-17.68044
-14.92818,-13.64612,-13.83871,6.18273,-2.04946
5.71965,-21.97971,4.58935,-12.25925,31.66087
21.02241,12.71972,15.25619,-3.97180,32.75205
18.70292,37.34343,11.27830,20.95003,18.34337
3.76063,21.16812,3.79884,16.30318,25.29882
6.45912,7.43849,4.03297,-5.75385,30.99578
26.00137,4.80996,10.63418,-7.12447,18.14598
19.64067,-8.34394,11.91305,7.72992,10.38007
3.78400,7.58449,20.85523,22.00360,23.12001
7.89619,43.19060,29.41368,20.59966,29.83556
22.91197,45.13496,22.77555,14.58692,25.69552
41.34313,29.01334,22.49472,31.58605,36.61600
32.85834,10.37223,23.99259,44.58058,50.82895
2.17217,2.71322,16.74475,40.04985,55.81539
6.50633,12.91692,7.60532,34.11530,49.51661
37.58254,8.64849,-0.03238,24.51296,38.05630
17.62808,-8.12157,0.98264,39.55169,37.14323
-46.12619,-15.97713,3.48462,70.02377,24.90763
-42.07869,-20.21022,4.98642,56.80432,8.57643
8.83902,-20.92846,7.47045,15.70201,15.20576
-7.92657,-2.54151,7.28685,7.11788,16.41266
-39.78789,15.24659,10.81455,35.11478,1.20352
-14.84422,-8.72407,9.82239,53.75368,-2.24837
-5.43842,-39.71347,5.77359,39.84844,14.26828
-40.85942,-21.58635,7.45372,6.96564,16.97055
-42.98654,14.04614,10.82024,1.00470,2.83031
-2.89533,19.42928,23.48620,43.85695,14.44419
2.04790,16.95391,29.38496,54.92418,23.22627
-23.35187,23.25490,19.05467,17.40874,3.23441
-22.63853,3.36657,14.46124,20.56523,1.99952
2.17259,-10.93066,15.23483,49.92334,20.11708
19.11689,21.75242,14.63328,43.61788,19.80365
-4.30286,26.04472,11.56283,17.97579,2.75710
-33.33418,7.18184,14.41941,5.50091,3.08991
-16.31392,27.18890,22.41398,5.43138,16.85520
8.33571,23.97779,17.89020,9.28864,7.14022
16.80659,12.95592,17.45921,21.06268,-1.39366
13.29783,29.86985,23.57939,30.37137,17.07970
-6.21895,10.13932,20.36531,35.33626,26.78282
