EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
78.85291,-18.92095,1.10119,27.33367,87.18268
76.03291,-18.71471,5.98071,23.43242,93.26573
70.48695,-22.24216,-4.09761,26.18025,86.66065
72.56806,-18.64066,-7.25861,32.84124,80.15278
79.15610,-13.50457,1.32303,37.33962,83.68095
75.32179,-15.22330,6.21098,38.54183,79.19609
67.18507,-14.36239,11.95260,33.87138,70.22944
67.45418,-6.74619,15.16363,25.98562,70.56845
62.91712,-11.43349,13.89689,24.46925,66.07032
47.66474,-25.43159,6.22794,24.35436,51.44958
46.54263,-19.34944,3.46617,20.16874,51.42867
61.77345,-1.67488,15.17470,19.74943,68.29502
62.28934,-4.46176,9.04681,18.52992,68.51192
51.08005,-17.72858,-4.91461,12.93595,52.99382
51.05301,-22.75542,-6.40214,11.28060,48.43651
54.28156,-21.89188,-12.92199,12.03484,51.10206
56.82068,-15.36293,-8.81336,16.07648,53.57784
63.39436,-11.39495,1.10141,24.51128,57.21614
63.38675,-12.34460,-0.15083,27.12379,57.30743
57.26549,-12.42235,1.92285,22.55784,52.19515
54.94604,-15.86326,3.94566,14.75725,44.83833
52.24984,-17.35899,2.84411,9.72119,39.78570
41.58979,-16.23531,2.27228,12.11549,34.22734
32.14101,-22.15884,4.98514,12.57166,25.09260
36.06352,-18.58383,10.14157,12.19181,24.35681
40.25571,-4.26000,9.59007,17.63994,30.45283
32.26447,-11.33951,5.11692,17.15382,26.07367
19.05126,-24.06745,-3.03069,7.50856,13.76101
11.88685,-12.32493,-0.21884,9.19828,7.50787
25.84093,-2.70329,10.57749,23.63800,19.37782
16.14595,-3.05628,3.67901,17.35943,7.30975
-3.98019,-0.61239,-2.71410,1.90705,-8.47031
38.49840,-6.84423,3.17374,10.43631,42.81587
80.97700,-13.07607,9.06159,18.96556,94.10205
60.85085,-10.63218,2.66848,3.51318,78.32198
51.15588,-10.98517,-4.23000,-2.76539,66.25392
65.10995,-1.36353,6.56632,11.67433,78.12387
57.94554,10.37899,9.37818,13.36406,71.87072
44.73233,-2.34895,1.23057,3.71879,59.55807
36.74109,-9.42846,-3.24258,3.23267,55.17890
40.93328,4.89537,-3.79408,8.68080,61.27493
44.85579,8.47038,1.36235,8.30096,60.53914
35.40701,2.54685,4.07521,8.75712,51.40439
24.74696,3.67053,3.50338,11.15142,45.84604
22.05076,2.17480,2.40183,6.11536,40.79340
19.73131,-1.26611,4.42464,-1.68523,33.43658
13.61006,-1.34386,6.49832,-6.25117,28.32430
13.60245,-2.29351,5.24608,-3.63867,28.41560
20.17612,1.67447,15.16085,4.79613,32.05390
22.71524,8.20342,19.26948,8.83777,34.52968
25.94379,9.06696,12.74963,9.59201,37.19523
25.91675,4.04012,11.26210,7.93666,32.63791
14.70746,-9.22670,-2.69932,2.34269,17.11981
15.22335,-12.01358,-8.82721,1.12318,17.33671
30.45418,5.66098,2.88132,0.70387,34.20306
29.33207,11.74313,0.11955,-3.48175,34.18215
14.07968,-2.25497,-7.54941,-3.59664,19.56142
9.54262,-6.94227,-8.81614,-5.11301,15.06329
9.81173,0.67393,-5.60511,-12.99876,15.40229
1.67502,1.53484,0.13651,-17.66922,6.43565
-2.15930,-0.18389,5.02446,-16.46701,1.95078
4.42874,4.95220,13.60610,-11.96863,5.47896
6.50985,8.55370,10.44510,-5.30764,-1.02891
0.96389,5.02625,0.36678,-2.55980,-7.63399
-1.85611,5.23249,5.24630,-6.46106,-1.55095
1.22753,10.77885,13.40360,-4.76279,5.49917
0.90836,4.94173,10.01686,5.83341,8.73915
-7.73413,-9.08967,-6.44838,7.78882,6.29608
-14.24504,-8.08094,-11.57328,0.64579,-5.46859
-22.41918,0.60949,-0.52386,-8.66520,-20.21889
-47.04407,-9.04448,-9.78023,-33.56022,-41.83626
-67.86894,-23.24919,-24.72691,-57.19040,-66.41715
-57.87179,-17.00398,-13.98488,-43.10412,-63.49863
-39.45044,-5.22421,3.11865,-18.26881,-42.59735
-37.06465,-6.77209,3.49888,-15.50048,-39.28730
-33.17751,-5.20391,2.16314,-6.27907,-36.48324
-24.00698,5.77411,12.51206,10.99294,-22.10295
-26.55669,3.25969,3.93540,3.92468,-23.03094
-30.57308,-8.26736,-14.54176,-9.04309,-32.06320
-28.80651,-6.84594,-11.86153,-6.00162,-31.27417
-33.97235,-3.21583,-11.96139,-4.15685,-32.08178
-35.80668,-6.93164,-14.41283,-7.13090,-33.50227
-22.40067,-0.56173,-5.79203,-3.54034,-26.49131
-11.77112,12.35939,5.39416,7.88861,-17.90211
-18.77967,10.81905,12.79100,13.68301,-17.62330
-30.01377,3.70071,5.57941,8.22584,-24.06639
-29.09752,9.04693,2.96807,9.16034,-25.53460
-25.84765,14.71982,11.10821,13.79926,-22.76945
-27.46223,13.34608,11.49350,5.27710,-25.57009
-24.25965,17.03991,11.73501,-3.90492,-31.15827
-21.11265,19.71704,8.48952,0.24587,-31.54896
-26.06008,15.41917,3.39806,7.99635,-25.91258
-31.95935,10.54875,5.77821,5.97583,-23.03423
-31.23737,4.18010,8.47561,-4.68606,-27.88637
-29.92200,-2.57272,6.95981,-11.40658,-32.97819
-38.02683,-5.10991,-4.31175,-9.47708,-37.74607
-38.64547,-3.23252,-13.56388,-7.01677,-41.03041
-9.78950,-1.69080,-17.17197,-9.20367,-25.73634
29.45306,-1.19100,-19.22916,-8.53523,5.99560
49.07167,3.18878,-7.36175,-3.08415,25.39317
50.99561,7.82010,-3.41672,-6.82061,25.64745
54.58945,6.80950,-10.04226,-17.24186,28.09224
70.61518,5.76084,-1.60354,-10.95046,43.86004
102.42528,10.40924,12.56938,9.50511,74.93701
141.04621,15.75299,24.25427,15.92301,118.38979
178.98737,11.51842,23.07880,9.77401,165.93844
236.59071,4.03307,15.24410,13.25676,230.65032
303.36967,13.22413,22.56417,17.76941,300.22908
323.63517,30.08264,32.25036,18.37806,320.99028
290.98860,32.69431,32.14905,28.62911,286.24339
248.56404,22.81871,20.00004,27.63077,234.36866
204.07409,14.10766,7.66577,6.59083,187.85113
149.33210,10.52393,4.13039,0.33465,148.59661
109.17059,6.23983,-5.96933,5.08749,112.09952
77.43437,1.37539,-12.48057,-7.23969,67.89415
25.26545,-3.57590,-12.19167,-14.98352,19.41837
-17.03496,-6.94141,-15.71796,-5.80843,-12.42844
-25.03464,-2.99401,-18.05289,-10.41367,-34.22568
-29.08183,0.11463,-19.78823,-17.73475,-56.18770
-45.60161,-5.50953,-13.68196,-6.09040,-66.59841
-64.78176,-9.34639,-12.50698,-5.87011,-73.22717
-71.42869,-2.64483,-16.59757,-12.99460,-81.54058
-58.71184,7.82025,1.62260,6.14107,-74.64413
-50.27033,7.93336,14.67938,25.94888,-62.25092
-58.78057,2.19100,5.12029,17.40441,-69.41122
-68.64207,7.92228,-3.01419,-3.61376,-86.16543
-80.94385,14.74379,-4.79978,-15.83785,-96.43992
-95.81744,3.91291,-4.24315,-10.74700,-105.69189
-98.34473,-11.16491,-10.17662,-1.61518,-112.04122
-97.00902,-11.27199,-15.99388,-6.79243,-113.78272
-101.47412,-5.64616,-11.29266,-9.29055,-115.26566
-92.37749,-3.41079,-3.49977,5.65090,-103.07461
-77.67377,-1.43851,-0.50786,9.09703,-83.07924
-82.81395,-7.72092,-11.73009,-0.72649,-84.38469
-83.92075,-11.64244,-13.97322,4.03746,-90.92880
-69.90465,3.65943,3.04826,7.39662,-79.50774
-71.29778,6.49984,2.87579,-4.40442,-76.47463
-80.81175,-9.55484,-7.20522,-8.19009,-87.16603
-71.66787,0.64009,-2.80318,3.72603,-82.07186
-61.78897,21.87895,6.57258,12.88721,-69.56840
-75.43994,6.17845,-0.09441,-0.77888,-78.14841
-87.95010,-16.54143,-15.02227,-22.95264,-92.80721
-76.10470,-5.34139,-4.84255,-15.21656,-83.78725
-65.93188,5.06749,2.59086,2.17793,-68.95456
-72.43543,-7.05474,-13.40019,-9.37839,-70.94869
-72.85655,-13.15893,-16.55764,-17.98620,-71.11217
-60.02631,-5.87574,-8.89276,-2.44454,-59.80557
-54.05437,1.95126,-3.75272,6.13824,-52.32121
