EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
5.71166,20.25950,4.58172,23.95717,16.81773
-4.06385,20.96796,0.11934,9.23033,-5.43422
-14.58929,20.53280,-9.76429,0.38209,-19.07338
-6.05916,23.24086,-5.33874,6.79849,-0.26658
20.17091,29.24162,7.94442,19.63484,23.65537
7.21998,19.07338,-0.41493,5.71173,7.26698
-17.09238,14.81018,-4.11205,-2.79382,-7.43674
-14.19972,17.92838,-0.03234,4.48414,-3.84189
-10.10994,8.56358,-6.57859,-0.54258,-9.95296
-6.78545,9.82262,-6.78321,2.06200,-8.64675
-6.70829,11.37008,-7.09408,5.86111,-9.90437
-9.47228,7.19312,-9.80762,4.45185,-13.51286
-12.52453,10.08546,-8.58594,4.98363,-5.40055
-11.58348,10.41670,-5.82957,1.21061,-2.85487
-8.64399,11.10049,-4.34716,0.96446,-15.60720
-21.92943,5.16048,-12.10355,1.56471,-32.76478
-8.72417,0.58767,-8.95932,10.59248,-13.86380
26.77935,4.07244,4.08785,21.69355,18.56695
17.65098,2.54873,5.10784,20.04654,11.93596
-5.83172,4.45836,2.95264,20.05110,-4.53771
-10.05566,0.14821,-1.93472,12.99550,-13.06071
-6.16688,0.26613,-1.58222,8.19118,-8.64439
-2.45251,10.62232,5.08033,14.19427,3.60816
-4.61656,7.53058,5.86927,12.99316,-0.84186
2.04600,12.72934,9.20404,16.25371,-1.82610
1.54827,18.26295,9.61580,14.93824,-0.72344
-6.18333,12.36614,11.10989,11.02738,-0.35179
2.50771,14.42745,13.96524,17.43705,9.70794
3.47427,9.41859,4.63890,15.23401,3.10458
-5.21470,5.69085,-0.22700,12.66581,-12.45587
-2.83726,8.31502,2.99768,10.11908,-6.58624
0.68791,3.38476,1.88559,2.43347,1.58919
-3.27896,3.39273,-1.66600,3.04548,-10.01524
-7.24583,3.40071,-5.21758,3.65748,-21.61968
-3.72066,-1.52956,-6.32967,-4.02812,-13.44424
-1.34322,1.09462,-3.10499,-6.57486,-7.57461
-10.03219,-2.63313,-7.97089,-9.14305,-23.13507
-9.06563,-7.64199,-17.29723,-11.34610,-29.73842
-0.37459,-5.58068,-14.44188,-4.93643,-19.67869
-8.10619,-11.47748,-12.94779,-8.84729,-19.30704
-8.60392,-5.94387,-12.53604,-10.16275,-18.20439
-1.94136,-0.74511,-9.20126,-6.90220,-19.18863
-4.10541,-3.83686,-8.41232,-8.10332,-23.63864
-0.39104,6.51934,-1.74978,-2.10022,-11.38610
3.49774,6.63726,-1.39727,-6.90455,-6.96978
-0.72620,2.32710,-6.28463,-13.96015,-15.49278
-24.20890,4.23674,-8.43984,-13.95559,-31.96645
-33.33727,2.71303,-7.41984,-15.60259,-38.59743
2.16625,6.19779,5.62733,-4.50152,-6.16669
15.37151,1.62498,8.77156,4.52625,12.73429
2.08607,-4.31502,1.01517,5.12649,-4.42329
5.02556,-3.63123,2.49758,4.88035,-17.17562
5.96661,-3.30000,5.25395,1.10733,-14.62994
2.91436,-0.40766,6.47563,1.63910,-6.51763
0.15037,-4.58462,3.76209,0.22984,-10.12612
0.22753,-3.03715,3.45122,4.02895,-11.38374
3.55202,-1.77811,3.24660,6.63354,-10.07753
7.64180,-11.14291,-3.29965,1.60682,-16.18859
10.53446,-8.02472,0.78006,8.88477,-12.59375
-13.77790,-12.28791,-2.91706,0.37923,-27.29747
-26.72883,-22.45616,-11.27641,-13.54388,-43.68586
-0.49876,-16.45539,2.00675,-0.70754,-19.76391
8.03137,-13.74734,6.43230,5.70887,-0.95711
-2.49407,-14.18250,-3.45133,-3.13938,-14.59627
-12.26958,-13.47404,-7.91371,-17.86621,-36.84822
-16.29439,-9.70897,-10.09283,-18.38134,-26.52118
-7.72453,-9.72212,-16.48466,-1.90256,7.02305
-1.38233,-20.10720,-24.34617,0.99121,12.31132
-2.86822,-14.10459,-16.39647,6.36937,4.48918
-17.72847,-7.28869,-5.63212,10.65253,-0.14106
-15.97959,-8.97032,-2.10926,2.97651,4.94446
12.61111,-0.52459,5.38323,6.52399,20.25701
9.81573,2.31832,6.31094,12.61232,15.56880
-8.34365,10.38932,9.81191,20.34979,11.84882
4.19654,15.62573,12.96204,23.61654,25.30820
19.62484,3.71854,-0.17286,13.53678,32.34772
3.20128,-0.41299,-8.77426,8.02909,21.23156
-18.60085,0.86495,-6.98291,7.25959,-1.49171
-9.08562,6.31964,-1.20325,12.13941,-1.75852
-12.63105,5.91339,-1.72613,9.02903,13.59491
-29.47443,3.51307,-6.92989,1.91812,15.99897
-8.24422,16.56601,0.45782,13.36818,14.92340
6.61206,12.98325,2.33485,12.73852,14.75162
-1.53038,1.09821,0.84395,2.56348,20.99726
-2.61711,1.47915,4.37794,0.37252,18.59561
-5.88958,1.35937,-0.68831,-2.82084,5.48856
-7.70576,6.52087,1.49452,4.57352,12.51473
-7.29274,6.62549,5.72309,9.21645,13.28953
-7.87036,9.97040,1.89062,8.07333,-1.22122
-11.09721,20.28437,-0.77329,6.27000,-1.79606
-10.12362,19.88312,-5.26923,-3.38053,10.15143
5.11967,20.22126,-4.60257,-2.18302,16.71354
6.62811,15.67447,-1.31682,1.66665,-1.75374
-0.23217,14.74191,5.64722,2.74416,-3.57758
2.56708,18.70211,15.17791,5.54463,23.22486
6.59413,9.68385,9.17085,3.03747,24.11304
16.59967,6.24185,1.01463,8.67046,18.77402
8.46203,1.45612,-5.23450,5.36460,21.09536
-2.24919,-1.47775,-9.80038,-3.69889,17.84162
13.68358,5.05762,-5.01041,0.28961,20.85465
13.58457,-0.27480,-8.75695,-6.41997,17.79483
4.84519,1.80147,-10.37905,-6.65109,11.99009
15.65866,7.71306,-1.39669,5.67233,12.98580
26.99287,6.41810,6.70066,8.41567,19.97341
22.95395,9.37075,14.85428,8.10553,25.44385
15.25025,5.85529,14.43423,8.72691,22.06228
29.14406,9.17049,12.76189,16.60917,30.02114
33.87063,10.07940,5.42139,12.30629,29.80208
11.92302,-0.44415,-10.57367,-3.31331,12.45119
-6.06954,2.73042,-7.21162,-1.83928,2.35389
-8.29862,5.01629,-0.85367,-3.86505,-7.18831
17.16266,2.06946,-8.40862,-8.56341,0.02781
28.47178,-1.79110,-14.40614,-10.32448,6.04902
0.54312,-6.40013,-13.02504,-15.40250,-8.61128
-6.22135,-0.68479,-3.88485,-6.21942,-1.65996
7.56217,-0.55019,2.44793,2.68352,8.85750
10.93960,-1.21176,7.52392,3.77784,3.12749
7.37122,0.23899,7.75379,-0.00410,3.41792
2.35102,-2.79136,-1.78409,-5.60736,3.69029
3.13502,4.22203,-2.07743,0.75696,-5.59403
5.70077,5.73564,-1.53248,-0.42663,-11.95374
18.81836,6.36760,-1.53786,-0.05789,7.93231
26.26397,12.12634,4.77619,10.14604,21.09298
15.23033,7.87293,5.22206,6.76087,7.34351
19.50808,7.69591,9.19352,4.35976,9.82399
