EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
161.97410,124.77395,111.56958,115.00898,180.05671
153.79992,118.03937,111.22465,112.66720,176.90527
150.14515,99.61622,100.30812,110.82862,168.73510
151.47714,103.81444,97.99384,114.04555,167.89891
144.45229,112.64537,104.38379,115.57262,169.60410
137.75982,113.42420,103.36924,109.24483,165.46223
133.71991,109.18905,91.37770,99.10911,153.56495
120.51180,98.78801,75.07202,91.46970,139.23593
120.10784,103.31950,76.73911,98.26496,139.15541
135.29073,118.47340,99.41146,117.10101,148.22654
129.51473,115.29711,105.07597,116.38053,140.66180
111.53434,110.19289,91.56317,94.61944,126.91955
105.69831,112.68865,87.52155,83.67486,125.00168
100.56468,100.39755,84.04312,78.30389,116.59485
93.67376,88.48975,71.33362,63.49524,100.21495
92.52218,96.86692,66.17516,62.48541,98.82478
88.55291,103.41377,71.03457,77.90172,104.84650
78.28645,90.87768,69.24094,76.81435,98.86468
72.70273,69.21350,56.94575,61.90652,86.83643
84.27806,67.37661,55.35113,67.24636,88.70767
102.77503,90.40219,69.78956,84.17775,105.45380
102.04590,90.54654,74.50514,74.18823,109.42445
82.43399,61.43510,63.70085,49.01649,91.01131
60.14882,47.29316,51.96948,43.23703,72.75262
47.63777,41.05230,46.39992,49.99800,65.27620
50.68791,26.72277,47.81721,50.67534,57.27607
55.72111,29.95601,51.14105,43.88152,49.01819
46.29203,43.21902,50.59495,34.38915,45.58315
34.68223,37.56759,54.41679,33.67867,43.74628
52.28373,37.46012,74.41516,49.76195,61.28484
26.45967,22.87891,46.19965,25.18554,29.25699
-9.59532,-0.13217,1.73836,-5.69273,-10.43031
70.14501,34.80130,47.85313,47.88149,75.34513
149.88535,69.73477,93.96791,101.45571,161.12057
113.83035,46.72369,49.50661,70.57744,121.43327
88.00630,32.14248,21.29111,46.00102,89.40542
105.60780,32.03501,41.28948,62.08431,106.94398
93.99800,26.38358,45.11132,61.37383,105.10711
84.56891,39.64659,44.56522,51.88146,101.67207
89.60212,42.87983,47.88906,45.08764,93.41419
92.65226,28.55030,49.30635,45.76498,85.41406
80.14121,22.30944,43.73679,52.52595,77.93764
57.85604,8.16750,32.00542,46.74648,59.67895
38.24413,-20.94394,21.20112,21.57475,41.26581
37.51500,-20.79959,25.91671,11.58522,45.23646
56.01197,2.22599,40.35514,28.51662,61.98259
67.58729,0.38910,38.76051,33.85646,63.85383
62.00358,-21.27508,26.46532,18.94863,51.82558
51.73712,-33.81117,24.67170,17.86125,45.84376
47.76785,-27.26432,29.53111,33.27756,51.86548
46.61626,-18.88716,24.37265,32.26774,50.47531
39.72535,-30.79495,11.66315,17.45908,34.09541
34.59172,-43.08606,8.18471,12.08811,25.68858
28.75568,-40.59029,4.14309,1.14353,23.77072
10.77530,-45.69451,-9.36970,-20.61756,10.02847
4.99930,-48.87080,-3.70519,-21.33803,2.46372
20.18219,-33.71690,18.96715,-2.50199,11.53485
19.77823,-29.18541,20.63425,4.29328,11.45434
6.57012,-39.58645,4.32857,-3.34614,-2.87469
2.53020,-43.82160,-7.66297,-13.48186,-14.77197
-4.16226,-43.04277,-8.67753,-19.80965,-18.91384
-11.18712,-34.21184,-2.28757,-18.28257,-17.20865
-9.85512,-30.01362,-4.60186,-15.06565,-18.04484
-13.50989,-48.43677,-15.51838,-16.90422,-26.21501
-21.68407,-55.17135,-15.86331,-19.24601,-29.36645
-22.89044,-39.17119,-12.77648,-21.73834,-24.44790
-21.65326,-44.74780,-23.88918,-29.93543,-27.24834
-16.16057,-61.92763,-29.76342,-32.35963,-28.98029
-14.74377,-59.63036,-22.37537,-27.73915,-20.55927
-34.90633,-54.01023,-25.90924,-34.88488,-27.71562
-41.61647,-46.06896,-36.11150,-47.96214,-46.83402
-12.56580,-37.07987,-39.38310,-50.87381,-45.91386
